,Date,Open,High,Low,Close,Volume,spill,BP,gas,British Petroleum,oil,petroleum
981,2020-11-17,243.37815275838344,245.6208080738141,237.4789599261976,245.42579650878903,66182369,73,95,95,49,92,69
982,2020-11-18,245.27954778289788,249.4723634903309,240.64795232340967,245.6695709228516,53695598,100,96,95,87,93,99
983,2020-11-19,239.4778558612271,242.7443404081034,233.6274197885108,237.6739654541016,63930390,98,92,100,100,92,87
984,2020-11-20,237.9664880092731,240.50166802336483,237.0401719487698,238.3077545166016,41835225,98,89,93,13,91,77
985,2020-11-23,242.7443295144459,247.76596251189488,241.915526701729,247.1321563720703,62528004,69,98,96,12,97,86
986,2020-11-24,252.0075372180073,267.94995117187506,251.5687426246407,267.949951171875,104760609,79,100,95,0,93,100
987,2020-11-25,267.1699067807997,272.09401177310497,257.9554583120772,260.88067626953125,65828061,75,90,88,61,94,90
988,2020-11-26,260.6369047540415,261.5144939354746,255.46903166508537,256.931640625,33441392,76,93,92,0,88,77
989,2020-11-27,252.49506910550008,258.0042235063036,250.34989741961044,256.3465881347656,107589945,91,90,92,62,90,80
990,2020-11-30,252.34880014211984,252.5438265827644,241.4767456054688,241.47674560546875,87215894,89,92,95,48,91,75
991,2020-12-01,238.8928078008217,252.05628904698943,237.9177351159204,248.6922912597656,55726838,75,98,100,85,89,87
992,2020-12-02,245.6208031877039,260.6856880606678,245.1332668456256,260.4906616210937,73261700,91,94,95,100,89,91
993,2020-12-03,258.68677342481783,260.6856902986136,253.2263901521492,259.8568725585937,66539903,81,94,100,51,91,87
994,2020-12-04,262.29454712224594,270.97268789722415,241.5254963632747,270.04638671875,71997406,97,93,93,52,90,93
995,2020-12-07,270.0463867364172,270.68017801791075,263.2696198053518,266.9748840332031,59901421,79,92,94,85,94,87
996,2020-12-08,262.5870519805332,268.2502874844313,262.2379743064619,265.8048095703125,38366582,89,89,87,0,93,98
997,2020-12-09,266.3410876235145,273.31285109941933,265.3172732467268,265.8048095703125,82871254,85,94,88,34,90,84
998,2020-12-10,266.8774057562292,279.89460229398105,266.09732975420576,277.6519470214844,62569948,78,96,92,69,92,90
999,2020-12-11,275.75051913083576,277.2131280295287,266.81301820856754,268.38873291015625,51656238,86,91,87,88,90,87
1000,2020-12-14,271.07022923424466,275.5555699139529,261.85577968307064,263.02587890625,53222525,97,88,87,34,90,100
1001,2020-12-15,261.855743830843,268.6325105365954,259.3868770627021,264.0009155273437,87112918,100,98,92,87,90,93
1002,2020-12-16,265.1710183010222,269.8513551047029,261.12444300977603,265.8048095703125,47336707,81,89,89,86,89,87
1003,2020-12-17,266.82863438433446,268.6325248035336,261.12445322388623,262.6358337402344,46308612,96,100,90,87,89,84
1004,2020-12-18,262.29454135179543,266.6336265222532,261.5632368684726,264.5859680175781,89654141,79,90,85,73,91,84
1005,2020-12-21,255.3227867065989,266.53612250451806,244.64572897888112,251.61749267578125,74037177,77,94,85,72,93,78
1006,2020-12-22,248.6435301787052,256.541624735753,246.9859096198661,252.1050262451172,34301381,65,97,83,54,88,82
1007,2020-12-23,251.7637925730529,259.56437446833746,250.1548987516637,259.1255798339844,40242580,63,91,86,74,90,74
1008,2020-12-24,259.369340439713,260.4146095751094,256.1028409151346,256.4441223144531,13991203,68,95,86,20,88,86
1009,2020-12-29,256.5903642174788,496.0194734451858,254.4452222221853,255.8103179931641,35554834,63,93,93,54,97,83
1010,2020-12-30,255.7128163037048,257.4191935335674,252.59257175207009,252.9338531494141,20800281,75,93,86,74,96,86
1011,2020-12-31,249.66734279277557,251.57850663209663,246.74213969000243,248.44851684570312,19037935,72,87,87,20,93,78
1012,2021-01-04,250.93495361762183,261.09519401491457,246.4983700634189,248.15599060058597,68541911,72,95,94,50,91,82
1013,2021-01-05,249.32608187102088,265.7073059082031,249.17982692005745,265.7073059082031,51679499,75,95,91,82,89,98
1014,2021-01-06,273.0203494757779,283.74614891946914,268.8275488687139,282.5760498046875,86834204,79,87,90,33,89,88
1015,2021-01-07,285.9400765887761,289.93788071240346,243.52441305386816,287.6464538574219,128597618,83,92,95,49,84,81
1016,2021-01-08,289.3528381806252,291.8392617871002,285.78406834951204,291.2542419433594,78224628,76,100,95,34,92,94
1017,2021-01-11,289.7916225507228,292.1805328462971,285.20876889143364,291.3517150878906,37867052,80,91,95,32,85,81
1018,2021-01-12,294.42319610684376,301.3949595446408,291.79048807112895,297.39715576171875,54675065,78,92,96,33,90,81
1019,2021-01-13,300.2736472151664,304.17393798071174,294.95948914436804,296.3245849609375,51923962,80,93,97,100,89,95
1020,2021-01-14,295.6907931106555,303.05258001413017,295.1057435455449,301.5412292480469,48245526,77,93,96,17,87,80
1021,2021-01-15,302.17500950165214,303.3938503190651,289.2065551071205,294.9107360839844,44676583,86,89,92,17,84,87
1022,2021-01-18,290.76666744347307,293.49685887914177,288.1339594644066,292.8630676269531,47700699,79,92,94,66,93,85
1023,2021-01-19,294.61819052307624,296.7145907355975,291.8392275637549,293.7406311035156,29146696,76,88,94,49,90,95
1024,2021-01-20,293.155579052502,295.78828704541684,291.71249061042414,295.3007507324219,37313657,87,89,95,48,82,94
1025,2021-01-21,295.00821764291254,295.59326718287195,285.2574911664408,286.0375671386719,42797551,92,98,98,49,87,91
1026,2021-01-22,281.60095809321723,283.89238467994306,276.53059837122544,282.77105712890625,57008357,85,94,99,17,95,89
1027,2021-01-25,283.7461525722356,284.03866247626826,271.36271751599656,273.6541442871094,66487011,89,89,98,48,90,88
1028,2021-01-26,272.8741162102389,281.06472139402695,271.8454215962191,275.3117980957031,43495648,85,92,93,33,90,75
1029,2021-01-27,272.24032487139,275.65307951103995,267.1211929119151,275.3117980957031,56403948,98,89,100,81,88,100
1030,2021-01-28,268.68127400093925,275.3605280322971,265.024751329414,269.60760498046875,50159927,100,90,97,33,92,91
1031,2021-01-29,266.0485622001568,271.4602031732839,264.7322082519531,264.7322082519531,37482798,82,85,95,17,88,94
1032,2021-02-01,267.4136889272837,269.412576066659,259.80813374294263,260.4419250488281,63605096,87,93,80,22,95,84
1033,2021-02-02,254.05516544028973,257.3216647484029,244.1094423276062,248.64352416992188,127749256,80,100,79,34,95,91
1034,2021-02-03,248.64353907514365,252.44631666256848,244.7920048769203,251.86126708984372,72784840,67,89,80,34,94,91
1035,2021-02-04,252.69007454584923,255.2740111502088,247.3271749018797,248.5947723388672,69690819,100,90,79,11,98,78
1036,2021-02-05,249.179829001277,252.23474233366613,244.2557089391924,245.7670745849609,91285362,75,88,82,12,92,86
1037,2021-02-08,246.9859008844597,257.3216618659424,245.81581670068795,255.4202880859375,77358530,66,92,80,56,93,87
1038,2021-02-09,258.8817888681939,261.41698371243626,250.87546875830552,253.22637939453125,65410333,86,89,81,79,94,100
1039,2021-02-10,256.0053251192009,256.8829143534422,247.6684654487668,252.64134216308597,71473243,96,90,83,56,94,92
1040,2021-02-11,252.9338558127529,254.006441748475,248.88731000498368,251.3737335205078,64183771,83,90,78,46,93,87
1041,2021-02-12,250.44742539160575,255.5177855055244,248.39976679929808,255.2740173339844,36714525,98,88,79,48,92,66
1042,2021-02-15,259.4180645050028,272.48406171347085,255.2740057764446,271.94775390625,102213508,71,96,94,12,94,69
1043,2021-02-16,273.9954198404617,277.45691591079265,268.43749372743224,271.2652282714844,94624303,71,94,94,68,91,77
1044,2021-02-17,273.5078944927083,280.43091666831594,269.0976306377535,273.6054077148437,69601073,75,94,100,80,93,80
1045,2021-02-18,277.0333718668747,278.1116607315228,265.3709011261032,266.2604064941406,59756797,86,89,99,34,96,92
1046,2021-02-19,262.30700897652605,270.3620224329227,260.8244900522104,269.176025390625,84957417,79,93,93,47,96,78
1047,2021-02-22,269.9172934792888,278.6641614446841,265.568577194697,276.6874694824219,76247048,100,88,86,22,96,90
1048,2021-02-23,283.90237273362584,288.053437767869,273.6235809368385,280.1960754394531,113795489,94,91,84,45,96,92
1049,2021-02-24,280.69027046868587,295.91079318706727,279.09805250614994,295.3177795410156,93109121,91,91,86,100,93,77
1050,2021-02-25,296.60264132631903,305.2012334492806,296.60264132631903,301.0007629394531,81321149,89,95,86,34,94,85
1051,2021-02-26,296.5037995561536,297.34389968728124,285.6813988075835,288.3499450683594,85542566,78,92,84,70,95,76
1052,2021-03-01,294.6259448158953,296.45439092459543,290.57372023600124,294.08233642578125,42542178,73,100,100,43,92,87
1053,2021-03-02,288.3993536717273,295.7625435114702,286.3238511801354,293.1434326171875,42466979,80,93,98,57,94,90
1054,2021-03-03,296.2567039833898,301.3466796875,292.846898328152,301.3466796875,52751425,84,94,97,29,93,99
1055,2021-03-04,301.44553265453897,310.7854145015568,296.5897942635736,309.4511413574219,59360830,88,98,98,72,96,93
1056,2021-03-05,309.45113229188144,322.64555715391936,308.0585561845504,315.0846862792969,79113852,76,96,94,59,95,97
1057,2021-03-08,319.2357428126146,320.77855542982934,308.8581103063222,314.9364318847656,54714912,78,99,96,57,93,97
1058,2021-03-09,315.72714563795944,320.07586205892216,307.52385564016964,311.5760803222656,48901741,68,98,95,57,97,88
1059,2021-03-10,307.37559562562006,314.9364362380453,306.28840902992897,311.3289794921875,45089517,87,89,95,42,90,91
1060,2021-03-11,315.430601199169,317.6049743352514,309.4016849235992,315.9247741699219,39594966,82,94,94,29,89,89
1061,2021-03-12,314.29401395062274,320.3229303135071,313.9480868337009,319.6805114746094,29485852,79,94,94,60,92,91
1062,2021-03-15,319.63108454125944,321.1630389104902,310.6371300728194,312.465576171875,36594480,63,91,93,47,87,91
1063,2021-03-16,312.6138157072555,313.69904177267864,304.16346979715735,307.6226806640625,54169289,100,87,98,37,91,97
1064,2021-03-17,306.3378365912173,311.9219851275513,305.54714174096966,310.1429443359375,69755338,99,95,94,28,90,100
1065,2021-03-18,312.66326101591187,313.40452051089414,306.33785269111496,308.3145446777344,39066697,84,95,95,100,91,94
1066,2021-03-19,301.0007643772123,306.18958091413697,297.14622098216785,303.125732421875,129349678,81,92,91,15,89,85
1067,2021-03-22,299.4688409816161,304.212889764079,297.982370754475,303.6693115234375,64448673,91,92,94,43,92,83
1068,2021-03-23,298.9252441273475,299.51822756678627,290.7219546593235,292.3033142089844,93977665,89,96,91,99,92,92
1069,2021-03-24,289.2888681438452,299.1228921306906,288.2075933167393,298.03570556640625,55064907,84,88,95,72,96,77
1070,2021-03-25,296.70147044542455,296.84971630763346,286.3238378238494,290.2772216796875,50280532,76,92,92,15,94,84
1071,2021-03-26,295.81192933825224,300.4571673455353,293.63758635593274,299.1228942871094,55768753,70,90,92,45,94,73
1072,2021-03-29,298.08514188994,300.45716611636857,293.7255373264318,296.9979553222656,44177690,89,92,95,29,91,72
1073,2021-03-30,298.184009395824,302.9774635130691,295.7131443201606,297.986328125,31140489,72,93,95,60,94,97
1074,2021-03-31,296.5037823051072,298.0851418431194,291.21612548828125,291.21612548828125,42616572,83,94,96,30,95,87
1075,2021-04-01,293.39049483070613,293.48933545591507,286.4226379394531,286.4226379394531,48976567,70,96,100,64,94,96
1076,2021-04-06,291.5620760705451,302.5327229313476,289.9807164052348,296.3555603027344,86433178,78,96,96,99,91,86
1077,2021-04-07,299.81475673240607,306.2884107862617,296.3555458293236,301.8902893066406,52343064,72,94,96,39,88,90
1078,2021-04-08,303.47161388963923,304.828629054755,292.10563538947406,294.97186279296875,45881462,73,96,96,60,90,77
1079,2021-04-09,294.9224431532609,296.0590350316112,290.5628684510113,291.56207275390625,48119553,75,92,94,40,93,82
1080,2021-04-12,291.41380827213385,296.9979568358303,288.1522485524891,294.92242431640625,57939614,74,89,98,20,87,80
1081,2021-04-13,295.71314122314254,296.0096329643461,292.00684364846376,294.7742004394531,27915019,75,87,89,40,87,82
1082,2021-04-14,294.97188071240606,305.10242738232824,293.0939991513669,304.7565002441406,59314326,62,84,89,59,89,83
1083,2021-04-15,305.843683493319,306.6837534685259,298.5793343198776,299.9630126953125,35133837,73,90,94,60,90,78
1084,2021-04-16,301.7420225706394,304.3117282101392,297.2450603229595,299.41943359375,43216302,84,89,97,63,90,74
1085,2021-04-19,297.19565671905167,302.1778942271756,295.8613835756478,297.3439025878906,32154886,82,91,97,0,89,85
1086,2021-04-20,297.4427403195185,299.7653292865008,286.81702549185763,288.3499450683594,68849957,63,84,92,59,87,90
1087,2021-04-21,291.90797913893795,295.7131170367714,288.89350592759683,292.25390625,38325296,72,89,95,60,90,71
1088,2021-04-22,292.59982399893767,293.48935953688067,289.23945359958304,291.56207275390625,28044703,100,93,100,100,84,79
1089,2021-04-23,287.7569210868131,290.0795401321816,286.4226480044164,288.69586181640625,43951601,80,91,96,63,90,92
1090,2021-04-26,289.4865372741747,294.32942664022625,286.86742640740533,293.093994140625,31857250,61,89,97,20,88,90
1091,2021-04-27,303.4222108658292,303.864987927218,291.0184810857583,291.8585510253906,57745765,74,96,95,20,88,83
1092,2021-04-28,296.2567115119721,302.8786417323062,294.52710602357865,300.95135498046875,65529537,89,97,97,59,87,100
1093,2021-04-29,304.4105754119671,304.6576619179833,298.4804992675782,298.4804992675781,63107741,83,100,94,59,87,83
1094,2021-04-30,299.4688415527344,303.8669933696821,298.23340903807787,299.4688415527344,60595958,67,98,95,20,90,100
1095,2021-05-04,302.3350216341641,311.4604215267142,302.18677577328333,306.5354919433594,67583503,85,95,34,48,91,79
1096,2021-05-05,309.1546236176272,315.28238101881374,307.919191090124,314.7882080078125,57920336,100,91,36,33,92,95
1097,2021-05-06,316.25,318.75,310.3999938964844,314.5,64006211,93,96,36,17,92,83
1098,2021-05-07,318.04998779296875,318.1000061035156,309.25,313.54998779296875,61513557,89,95,35,70,90,80
1099,2021-05-10,317.3500061035156,319.8500061035156,314.1499938964844,315.70001220703125,68548250,92,95,46,67,92,88
1100,2021-05-11,311.79998779296875,313.54998779296875,304.6000061035156,304.6000061035156,59601706,94,96,84,0,94,79
1101,2021-05-12,305.1499938964844,316.54998779296875,303.8500061035156,315.29998779296875,52081645,95,94,100,0,90,80
1102,2021-05-13,309.0,327.75,301.4809875488281,308.3999938964844,54553767,86,97,70,17,91,64
1103,2021-05-14,308.1000061035156,314.0,308.0,313.6499938964844,39477078,67,95,53,54,90,64
1104,2021-05-17,313.8999938964844,317.0,308.45001220703125,315.3999938964844,33293068,79,92,41,100,95,92
1105,2021-05-18,319.54998779296875,322.29998779296875,315.3999938964844,316.79998779296875,52448720,84,95,39,66,90,84
1106,2021-05-19,310.3999938964844,314.3999938964844,305.6000061035156,308.3500061035156,57021039,86,91,37,33,94,95
1107,2021-05-20,312.0,312.0,305.6499938964844,310.29998779296875,43136062,84,97,36,17,91,83
1108,2021-05-21,311.04998779296875,314.6000061035156,307.54998779296875,312.20001220703125,36899531,88,100,38,34,95,79
1109,2021-05-24,314.0,316.3999938964844,311.20001220703125,316.3999938964844,21611246,81,95,37,51,95,86
1110,2021-05-25,317.25,317.95001220703125,310.04998779296875,310.04998779296875,26412542,90,100,35,68,94,88
1111,2021-05-26,310.95001220703125,312.6499938964844,308.25,310.70001220703125,35538722,88,90,37,17,92,85
1112,2021-05-27,309.0,310.1000061035156,304.6000061035156,306.54998779296875,72964180,72,89,36,0,92,100
1113,2021-05-28,308.1000061035156,309.79998779296875,304.70001220703125,306.1499938964844,44691217,78,92,36,53,97,83
1114,2021-06-01,308.6000061035156,316.79998779296875,308.20001220703125,314.75,85199886,73,94,97,0,93,81
1115,2021-06-02,316.8999938964844,321.75,315.3500061035156,321.75,47207068,83,92,99,100,98,88
1116,2021-06-03,324.0,326.1000061035156,317.70001220703125,324.1000061035156,43079004,79,91,99,17,94,84
1117,2021-06-04,325.1000061035156,325.95001220703125,319.3999938964844,319.45001220703125,22659543,86,93,98,35,93,89
1118,2021-06-07,319.45001220703125,322.29998779296875,315.79998779296875,319.20001220703125,15193805,72,94,95,50,91,84
1119,2021-06-08,319.29998779296875,324.6000061035156,316.1499938964844,323.20001220703125,51039366,84,90,96,49,90,91
1120,2021-06-09,323.70001220703125,326.45001220703125,320.70001220703125,324.75,33239619,100,97,95,67,90,87
1121,2021-06-10,323.6499938964844,328.2619934082031,320.70098876953125,323.3500061035156,23746817,75,95,100,85,97,88
1122,2021-06-11,325.25,326.6499938964844,322.04998779296875,324.29998779296875,29358280,88,90,95,52,93,85
1123,2021-06-14,325.1000061035156,334.29998779296875,324.75,330.3999938964844,79496123,77,94,97,33,97,80
1124,2021-06-15,331.1499938964844,334.6000061035156,326.5599975585937,332.70001220703125,41382961,96,91,92,50,90,100
1125,2021-06-16,334.45001220703125,336.95001220703125,328.3999938964844,328.95001220703125,61740304,93,88,96,50,94,83
1126,2021-06-17,327.3999938964844,334.45001220703125,323.70001220703125,324.04998779296875,59260059,94,92,93,50,95,86
1127,2021-06-18,322.79998779296875,323.3999938964844,313.1000061035156,315.3999938964844,86947519,74,95,91,0,98,65
1128,2021-06-21,312.6000061035156,318.8999938964844,308.70001220703125,316.8500061035156,36399543,77,100,93,34,91,84
1129,2021-06-22,320.79998779296875,323.8500061035156,320.04998779296875,322.70001220703125,35455597,84,96,97,51,93,86
1130,2021-06-23,323.5,329.79998779296875,323.385009765625,324.20001220703125,34230187,94,91,93,50,94,85
1131,2021-06-24,322.0,327.3500061035156,321.0,324.29998779296875,25287877,76,90,92,35,94,80
1132,2021-06-25,326.8999938964844,329.25,325.5,325.5,27770412,81,94,94,35,91,77
1133,2021-06-28,325.5,326.95001220703125,314.8450012207031,315.1499938964844,34241648,76,90,95,17,90,74
1134,2021-06-29,315.04998779296875,319.6000061035156,313.70001220703125,316.0,20719788,92,90,95,34,94,94
