,Date,Open,High,Low,Close,Volume,homes,site,property,building,Barratt Developments,developments
491,2018-12-10,414.3243391290392,416.5928692078316,395.9038582740348,398.3538818359375,6982457,80,96,97,98,25,92
492,2018-12-11,401.9835058363502,410.33170710208304,393.8167980428352,405.7946472167969,6598122,78,97,95,89,73,85
493,2018-12-12,404.0705713408304,427.20957841841806,399.2612985936684,424.7595825195313,10427554,76,95,90,95,0,91
494,2018-12-13,427.1188472036861,428.8429244964725,409.9687379398153,410.7854309082031,5084061,78,93,90,93,50,98
495,2018-12-14,405.6132054583304,406.8835768497737,398.4446554640256,399.7150268554688,4315400,76,93,81,88,100,74
496,2018-12-17,397.5372284753592,399.533518389391,391.3668098606702,393.81683349609375,2988618,79,93,87,87,46,86
497,2018-12-18,390.187155943154,407.33723702643823,390.187155943154,398.4446105957031,3928205,79,96,88,93,0,94
498,2018-12-19,399.805745717092,411.602102100031,398.98908042898427,408.5169067382813,6968480,76,94,92,87,0,75
499,2018-12-20,399.6242503473764,409.1520766116831,395.45014949318136,404.3428039550781,3311699,75,93,84,87,0,62
500,2018-12-21,403.34464780419273,413.68913941982254,401.9835297576094,410.1502380371094,6627188,72,89,71,75,27,40
501,2018-12-24,406.066865542176,411.6020842198133,401.71129906679823,403.526123046875,1145195,68,77,55,65,29,64
502,2018-12-27,409.968758916996,415.50397803876007,401.529837809336,404.7057800292969,2720161,97,92,86,79,0,39
503,2018-12-28,407.5187447669316,416.5928649902344,404.7965086999408,416.5928649902344,2327265,96,90,81,73,0,40
504,2018-12-31,416.9558078684975,421.4928678017782,408.879846725661,419.95025634765625,1282980,95,77,75,74,0,36
505,2019-01-02,415.59474189141633,422.7632919445893,411.6021341889421,419.4058837890625,3619480,89,94,89,80,51,65
506,2019-01-03,414.95951705293385,429.5688565141208,414.687304516273,421.3114013671875,2651069,86,97,92,82,0,58
507,2019-01-04,423.48921605232624,430.7485124735907,423.48921605232624,429.65960693359375,2708897,84,94,91,85,100,72
508,2019-01-07,432.29108801198464,437.6448134810272,428.0262680619416,432.8355407714844,2857355,84,93,91,97,0,84
509,2019-01-08,433.5614892751026,442.3633977010388,429.2966690304274,434.922607421875,3758265,79,96,94,96,24,84
510,2019-01-09,438.8244592472207,454.794916368079,438.8244592472207,448.9874572753906,7828708,81,97,99,99,97,73
511,2019-01-10,446.26522446187255,448.8059947564411,441.45595178846605,443.9059753417969,4194443,85,100,96,95,24,80
512,2019-01-11,454.97640511301927,460.9653302970141,448.896760875888,456.7912292480469,7216865,82,92,89,96,25,100
513,2019-01-14,454.6134529156067,465.32090440248,450.98380458893513,460.7838439941406,5077895,86,93,92,93,0,98
514,2019-01-15,467.8616336634459,467.8616336634459,451.8004568962636,452.3449096679688,4689871,83,91,97,94,23,81
515,2019-01-16,455.339342836607,474.2135018702006,455.339342836607,470.0394287109375,6808163,87,92,95,96,0,81
516,2019-01-17,465.8653687154069,473.12466511683726,457.8801260586226,468.76904296875,5152499,86,90,94,92,47,76
517,2019-01-18,472.9431786987408,489.2765958460831,470.5838741025914,485.4654541015625,5606273,86,91,91,87,0,69
518,2019-01-21,486.37283092193314,487.64322987273056,480.7468654575967,487.2802429199219,4926853,88,90,93,87,47,84
519,2019-01-22,484.7395818802288,491.0914669338116,482.92475757920505,483.2876892089844,4301481,87,98,94,100,0,86
520,2019-01-23,480.9283853437967,490.1839993083525,479.4765482209016,484.9210205078125,3972614,85,94,98,100,23,81
521,2019-01-24,481.4728094337435,492.7247409572849,481.29137133178,489.0950927734375,3700151,82,96,98,94,0,85
522,2019-01-25,492.3617501779809,492.7247371471732,485.1024538664204,486.73583984375,3336716,80,91,89,88,0,87
523,2019-01-28,485.2839497193356,493.99513856614266,482.743207074697,485.8284301757813,4060245,87,94,97,93,23,73
524,2019-01-29,484.5580069259558,494.3580454274269,477.4802044184507,487.2802429199219,4601794,83,89,100,97,23,85
525,2019-01-30,489.0950809927548,496.8988022464465,484.0135958113791,493.6321411132813,3850855,82,94,98,95,23,84
526,2019-01-31,491.2728841155641,497.9876997556988,486.9172621625718,488.7320861816406,4606984,80,89,95,91,23,91
527,2019-02-01,490.1839524794895,497.261754699501,486.1913176969031,497.0802612304688,3129294,85,95,90,87,84,79
528,2019-02-04,496.8987731933594,498.71359713545934,491.2728632800746,496.8987731933594,2575734,88,95,97,100,20,82
529,2019-02-05,496.17292917107255,499.2581524893607,494.5395984548187,495.80999755859375,4581728,88,98,99,97,41,84
530,2019-02-06,501.7988429828745,515.7730101309478,497.0802894404059,509.7840576171875,6287769,83,96,97,99,100,80
531,2019-02-07,509.9655670110831,511.5988976079769,501.7988586425782,501.7988586425781,6391617,84,96,94,94,20,64
532,2019-02-08,500.16556456918977,511.2360033539205,500.16556456918977,510.8730163574219,4789303,89,98,95,91,42,89
533,2019-02-11,506.880349516677,523.7582468950892,504.88408731177816,521.0360107421875,4741467,92,96,97,95,20,100
534,2019-02-12,523.2137065397857,523.2137065397857,507.4247718907983,508.3321838378906,4743635,90,97,95,95,20,94
535,2019-02-13,515.9544773570012,519.2211940173183,509.0581678252825,512.3248291015625,4349298,83,98,95,92,0,95
536,2019-02-14,513.4137818621316,516.3175118102808,507.42488384360814,511.9619445800781,5261503,76,95,89,92,0,81
537,2019-02-15,509.7840279475757,513.5951692556072,506.8802985993597,511.4173583984375,4546678,80,93,84,86,0,60
538,2019-02-18,509.9655456542969,515.5915111493538,507.0618161680707,509.9655456542969,3380887,92,98,93,93,40,84
539,2019-02-19,510.8729468638949,516.1359252929688,510.5099599167731,516.1359252929688,2752520,90,96,97,100,40,91
540,2019-02-20,517.7693622408091,520.6730922626969,515.0471257297974,518.3138427734375,4893681,89,96,95,95,0,78
541,2019-02-21,519.221132082133,522.8507799046099,513.9581538163475,522.48779296875,3835631,88,100,100,90,0,88
542,2019-02-22,521.7619879379168,524.4842243967233,518.6767644643191,521.9434814453125,7570747,84,97,91,91,0,80
543,2019-02-25,517.0434386062973,520.3101556185048,506.1544926670251,520.128662109375,3969396,87,93,97,97,20,65
544,2019-02-26,519.2211519266143,539.0027222383535,518.4952334111806,534.6471557617188,4525292,89,95,97,97,0,94
545,2019-02-27,532.4693220886602,543.7212524414062,530.6544981855741,543.7212524414062,3889239,83,91,100,93,0,100
546,2019-02-28,540.9990523663258,545.7176059032223,535.0100998596378,543.539794921875,3615270,84,95,94,95,20,95
547,2019-03-01,548.0769644749787,549.8917888606575,542.8139848333194,544.810302734375,3583583,81,89,89,87,0,83
548,2019-03-04,548.0769518798202,549.3473510742188,542.2694918254895,549.3473510742188,3752387,87,90,96,95,48,97
549,2019-03-05,549.3472329473589,552.0694688779523,542.2693752205906,551.7064819335938,2849969,85,89,100,96,0,72
550,2019-03-06,552.6139096745507,555.5176391601562,547.7138627060891,555.5176391601562,3966394,87,96,95,98,47,72
551,2019-03-07,552.6139118368029,552.9768987929365,543.3582982957345,548.6212768554688,3497180,84,99,91,94,48,84
552,2019-03-08,544.2657848606426,550.7991632778137,542.088028977613,549.1658325195312,2454171,82,93,83,89,100,79
553,2019-03-11,552.2509740874555,554.2472917559988,543.7213336986441,545.7176513671875,3546023,93,96,94,99,0,84
554,2019-03-12,551.1621202868846,556.7880308832206,545.7176477995622,550.7991333007812,6212987,82,95,96,95,93,75
555,2019-03-13,546.806493214015,553.8843516929469,541.7250077571774,552.6139526367188,4203398,81,99,90,94,47,69
556,2019-03-14,552.6139812610693,562.7770080852074,549.8917449001774,555.1547241210938,4685435,83,97,92,98,0,79
557,2019-03-15,558.058415423793,561.5065701658644,553.8843421124493,556.2435913085938,5166497,79,92,82,88,97,57
558,2019-03-18,555.1546498759927,559.3287783015464,550.7990833578771,556.425048828125,3581000,90,100,89,100,96,79
559,2019-03-19,557.8769304649192,558.0584239560212,554.4287756701284,556.7880249023438,3047704,85,99,97,99,46,81
560,2019-03-20,555.699147678824,560.4176459136129,539.91015625,539.91015625,4919379,83,100,94,93,0,79
561,2019-03-21,539.7286612634435,543.358309362571,526.6619613370056,530.654541015625,8177141,84,94,86,94,98,84
562,2019-03-22,532.1064453125,540.4545918188145,529.7471407652075,532.1064453125,3964901,83,96,90,89,0,81
563,2019-03-25,529.9285752118644,537.369364228289,527.9322578585754,535.373046875,7966332,89,95,95,97,96,93
564,2019-03-26,542.4509711622272,558.0584711893727,536.280579630763,539.5472412109375,4166713,85,93,95,99,48,66
565,2019-03-27,542.4508971009548,554.2472534179688,539.0027424850962,554.2472534179688,5964145,87,98,98,93,0,100
566,2019-03-28,553.5212875539481,553.5212875539481,538.6397094726562,538.6397094726562,3777406,87,93,92,96,48,60
567,2019-03-29,541.9064285383201,552.0694534724084,534.2841459917463,543.7212524414062,5390478,85,90,88,91,50,70
568,2019-04-01,546.806511248923,550.0732280509516,541.7250256244866,549.5287475585938,3156460,93,95,97,94,0,89
569,2019-04-02,552.4324639701703,553.5213695444425,542.8139180628493,550.7991333007812,3958958,92,100,100,100,50,100
570,2019-04-03,555.3361934851791,567.6769756312345,555.3361934851791,564.2288208007812,4549525,90,94,97,96,100,95
571,2019-04-04,566.588115811469,569.673283603527,558.6028453284079,567.8584594726562,6794783,86,92,98,96,0,83
572,2019-04-05,567.4955156981558,569.12884630408,558.2399017525377,558.9658203125,2916798,82,95,92,92,52,78
573,2019-04-08,558.9658466048037,564.7733061257418,556.0621168443347,562.4140014648438,2580716,92,95,97,95,50,87
574,2019-04-09,561.5066153421558,563.8659201121559,545.354690494178,549.1658325195312,4869894,86,95,92,97,0,96
575,2019-04-10,549.8916311832062,554.4286908464339,544.9915845933085,548.25830078125,4714738,90,100,98,92,0,85
576,2019-04-11,553.2374865551404,570.0190349029585,553.0530628039766,568.543701171875,4244996,88,99,95,92,25,72
577,2019-04-12,567.2528311193689,570.9410809234244,559.8763315112581,569.8345947265625,3721351,84,91,89,86,0,70
578,2019-04-15,568.9125035175603,573.8916630126336,566.5151637773978,570.5722045898438,2878954,87,95,95,99,0,61
579,2019-04-16,570.2034812354592,577.0267100729179,567.0684461762013,574.4449462890625,3793704,86,97,93,96,0,90
580,2019-04-17,576.6578270208846,576.6578270208846,565.408654884177,565.5930786132812,2588319,87,96,89,93,26,86
581,2019-04-18,567.806022553585,570.0189948556216,562.2736480767169,567.2528076171875,2747750,86,90,85,88,53,84
582,2019-04-23,567.6215871652965,570.7566218157999,557.4789008325441,564.3021850585938,2645429,90,99,91,97,50,75
583,2019-04-24,564.1177643630261,570.3877774195865,560.0607235750036,569.096923828125,5085690,89,98,95,96,0,100
584,2019-04-25,559.1387090986883,562.6425352589928,545.3077719304644,555.6348266601562,4706496,87,97,90,93,50,82
585,2019-04-26,557.4788656094582,559.8762614490224,552.8685539313177,558.769775390625,3122957,87,94,86,84,26,77
586,2019-04-29,561.1671824261034,565.0398559570312,555.6348077471281,565.0398559570312,2010215,87,98,94,94,24,72
587,2019-04-30,564.6711133377526,567.8060921586817,553.6063630276325,554.897216796875,3321370,95,97,98,94,0,80
588,2019-05-01,555.0815260481127,562.4580247331373,551.9464915956896,558.769775390625,4088720,100,96,100,100,0,70
589,2019-05-02,554.1595756347973,557.4789782021829,547.1519229799922,550.1024780273438,3384731,93,97,96,96,50,72
590,2019-05-03,549.5491783740657,552.4997892451413,543.6479566319148,547.5206298828125,2623120,94,92,91,88,0,74
591,2019-05-07,549.9180695033434,556.0036591821059,537.1935626288339,538.300048828125,8853370,89,94,95,93,0,73
592,2019-05-08,538.8533358245376,544.9389256812606,533.8741759212351,540.32861328125,4447580,89,99,99,94,0,88
593,2019-05-09,544.2012867479958,556.0036752319336,540.513036829376,553.2374877929688,5624176,90,96,95,96,0,90
594,2019-05-10,556.7413418485617,561.3516544777783,553.4219392668177,554.897216796875,4929338,87,94,87,85,0,76
595,2019-05-13,555.0815722232016,559.6918842848561,543.83239953712,551.0244750976562,4378611,88,97,97,88,50,81
596,2019-05-14,552.8685490877798,562.0891723632812,548.8115086134901,562.0891723632812,5434871,90,100,97,90,50,94
597,2019-05-15,562.2736203240678,567.0683558896734,555.8191837529658,565.5930786132812,3792007,90,96,96,89,100,68
598,2019-05-16,565.5931817500461,571.6787719726562,562.8269941437268,571.6787719726562,3276537,91,96,94,92,0,75
599,2019-05-17,569.4657154183021,572.4163263523383,564.8554034208152,565.7774658203125,3294981,88,92,87,87,51,60
600,2019-05-20,568.7280960688756,568.9125198106829,539.4065220247155,541.0662231445312,6854781,94,95,93,88,99,100
601,2019-05-21,544.016875965112,551.0245284662524,534.4274034368083,550.4713134765625,5717412,92,99,96,95,0,61
602,2019-05-22,548.6271678214638,548.6271678214638,526.4976686152198,526.8665161132812,5071714,90,94,93,93,49,66
603,2019-05-23,525.0224444525251,528.5262709267288,515.2485475444246,515.8018188476562,4704419,83,96,86,87,0,72
604,2019-05-24,519.3055655842667,523.9158776788034,517.6458644858782,521.8873291015625,5189027,89,98,88,81,0,69
605,2019-05-28,524.28466796875,528.7106125943965,518.3835022649275,524.28466796875,5700810,94,99,98,88,48,74
606,2019-05-29,521.51853937764,527.4197620234602,515.0641017304997,520.412109375,3259519,97,96,94,95,48,62
607,2019-05-30,520.9653507445205,529.2639138537253,520.9653507445205,524.4691772460938,2317005,93,99,92,96,0,82
608,2019-05-31,522.4405790809609,523.547065313505,513.4043780252684,514.5108642578125,4703444,91,93,91,89,0,69
609,2019-06-03,514.510800009937,514.510800009937,503.2616278938606,509.716064453125,5709010,92,94,97,92,33,63
610,2019-06-04,502.33967547755793,512.2979399501027,493.8566886016003,510.8226623535156,8331040,90,98,97,96,0,69
611,2019-06-05,511.5603144248472,533.5053928433094,509.5317654682322,521.7030029296875,7727700,89,100,92,92,0,81
612,2019-06-06,522.0717702236861,524.4691100813767,517.0926104845128,518.1990966796875,4231963,85,98,92,92,34,74
613,2019-06-07,520.5964235141873,520.9652709960938,514.141986528395,520.9652709960938,6243640,89,98,86,88,0,64
614,2019-06-10,523.9159356992301,526.1288519827401,518.1991368132599,520.412109375,2601670,90,98,95,97,0,78
615,2019-06-11,519.121185088576,527.6041713048165,517.2770600971422,525.5756225585938,4324209,86,99,98,96,33,88
616,2019-06-12,524.6535068474687,527.788541526212,521.1496809747823,526.1287841796875,4639712,88,99,96,100,34,85
617,2019-06-13,521.5184610679571,527.6041065598247,519.305545116732,524.1002807617188,2751667,86,95,91,92,100,83
618,2019-06-14,523.9158455538821,527.0508238190056,516.5393466549277,517.8302001953125,5733100,86,93,91,83,0,58
619,2019-06-17,518.936722402057,524.1003057576254,515.6173201777964,520.9652709960938,2798805,96,98,98,94,68,100
620,2019-06-18,518.199148840938,521.8873990106244,514.6953224353822,520.0432739257812,3712002,93,98,98,95,0,87
621,2019-06-19,518.5680128793246,527.7886385971061,511.3758797968685,518.7523803710938,3828773,92,97,98,96,34,69
622,2019-06-20,518.9367104247027,526.1287859300863,514.6952458717957,521.3341064453125,3251595,92,93,100,94,34,71
623,2019-06-21,522.9939019682131,528.3418536288798,516.7238877357684,518.7523803710938,7230171,91,93,91,85,0,72
624,2019-06-24,519.121142754876,521.1496913356731,513.2199207522343,519.489990234375,2376503,97,99,99,95,34,94
625,2019-06-25,518.5680342389186,520.4121594584336,513.5888736349339,517.4615478515625,2616764,90,97,97,96,34,80
626,2019-06-26,514.1419922726113,516.9081795831416,508.2408264437483,514.326416015625,7991727,89,100,98,94,0,81
627,2019-06-27,516.7238955975489,521.7029997939665,516.3550480519325,520.2277221679688,3912346,88,99,90,93,66,67
628,2019-06-28,522.6250102175167,532.9521214034718,522.6250102175167,527.9729614257812,4919780,86,93,90,86,36,74
629,2019-07-01,533.6898162079523,535.7183651630116,522.2562738509318,532.2145385742188,3274738,85,95,92,89,0,84
630,2019-07-02,535.7182582964724,536.0871057704443,526.8664817033793,534.2429809570312,3280416,81,93,89,89,32,92
631,2019-07-03,534.7962065170151,539.5909423828125,533.5052966106844,539.5909423828125,5213203,79,97,86,84,0,74
632,2019-07-04,540.8817757390924,544.5700253009771,534.4273390057944,538.4844360351562,4257402,77,92,76,72,0,71
633,2019-07-05,540.697439759459,541.6195022036067,527.7885655413922,529.6326904296875,3748174,81,91,76,75,0,86
634,2019-07-08,528.52622939337,532.9521180802594,523.7314931999781,526.4976806640625,3827021,91,92,92,96,0,78
635,2019-07-09,527.9729243874912,539.0376735366099,525.760008324602,531.476806640625,5795247,88,95,100,93,0,76
636,2019-07-10,536.6403356703676,541.0662240903545,529.263836210981,538.6688842773438,7596169,89,96,89,90,0,100
637,2019-07-11,549.9180734792202,566.8839889708523,547.520677317052,566.5151977539062,9569562,87,96,89,90,64,70
638,2019-07-12,568.7280700560333,583.2966445408631,567.4372164788738,578.1331176757812,4468874,85,91,85,85,0,62
639,2019-07-15,577.9487145987741,585.8784851914073,572.4163400692169,575.920166015625,2941965,87,91,92,94,65,98
640,2019-07-16,577.7643476685063,579.0552576969569,569.2814175783319,576.84228515625,3771753,85,100,92,100,33,83
641,2019-07-17,576.473516203357,585.6941416823671,572.2319947160734,582.7435302734375,4422961,88,97,91,97,33,69
642,2019-07-18,580.161637137797,584.9563725742851,576.8421789379734,582.190185546875,4474967,90,93,89,89,34,75
643,2019-07-19,582.3746738917538,585.509709018262,579.4241188059,584.587646484375,3280071,83,86,83,83,0,72
644,2019-07-22,584.0343803510823,595.8367684960518,579.6084355532711,593.2550048828125,4127845,93,91,89,87,33,77
645,2019-07-23,594.7302933299046,598.2341194613192,588.2758560379522,595.2835083007812,4539288,86,94,90,89,0,66
646,2019-07-24,597.1276229142142,608.5612198592232,594.177068082932,602.8444213867188,5953109,83,93,86,85,0,67
647,2019-07-25,606.3482555877428,606.3482555877428,596.3899922030755,604.3197631835938,5549513,87,91,88,86,0,69
648,2019-07-26,604.3198053146463,617.9663195174829,600.631555190732,610.4053955078125,4892599,81,86,81,82,0,80
649,2019-07-29,608.5612052813914,616.3065522235353,604.9209045997932,611.327392578125,3183273,89,90,94,90,34,83
650,2019-07-30,613.9092150091425,613.9092150091425,601.9224022403797,606.53271484375,5761810,88,89,89,88,100,89
651,2019-07-31,603.9509350950913,609.4833100730616,593.9926713903905,594.9147338867188,6984346,81,91,91,88,0,85
652,2019-08-01,595.65234375,601.5535659516928,591.9640939434985,595.65234375,4836718,83,90,88,83,0,87
653,2019-08-02,591.4108728469214,592.5173027548101,582.0058246822906,589.38232421875,4297404,83,90,86,81,100,67
654,2019-08-05,582.0058689918229,585.6941190408481,569.4657850581996,576.84228515625,4548216,89,89,92,83,0,71
655,2019-08-06,574.260506096461,584.2187697081929,572.7852286273999,575.73583984375,9056972,83,88,92,84,47,77
656,2019-08-07,577.2110459721531,587.2679640745978,574.147934956597,582.3745727539062,2083432,84,93,92,85,48,79
657,2019-08-08,582.190306407561,588.829111628963,579.4241188059,584.587646484375,2748321,83,92,88,87,0,71
658,2019-08-09,585.5096957747191,589.7511608233701,583.8499945069092,587.3538208007812,3321878,87,88,90,82,99,54
659,2019-08-12,589.1979458268434,595.0991684215339,584.2187857451838,587.3538208007812,2370196,90,94,92,87,47,89
660,2019-08-13,587.722614958591,590.3043785050365,579.0552056117119,587.906982421875,4318334,92,96,99,91,95,87
661,2019-08-14,587.3538214865695,591.2264953014675,572.9696687777821,574.4449462890625,3330990,88,100,97,89,45,77
662,2019-08-15,576.6579289226087,581.6370328189596,568.7281573956171,570.2034912109375,3748038,90,92,95,84,0,72
663,2019-08-16,572.4163616916339,573.7533635090922,570.3878130318585,571.3098754882812,2684667,89,92,87,84,0,85
664,2019-08-19,573.5228343314657,577.3955078125,570.7566470276162,577.3955078125,3467703,92,97,97,95,0,93
665,2019-08-20,574.0760498046875,583.2966741592646,570.5722238055931,574.0760498046875,5731170,88,95,100,95,0,100
666,2019-08-21,573.5228993612102,584.5876498312015,572.0319201833463,576.4735107421875,3178140,86,94,96,97,47,93
667,2019-08-22,575.735834403272,579.0552368164062,572.785223214804,579.0552368164062,3039926,83,93,99,94,0,74
668,2019-08-23,579.2396260086482,596.2055408432025,579.0552022682045,586.4317016601562,3453354,88,93,89,85,0,87
669,2019-08-27,586.2472553228457,599.8937674163075,584.7719780126096,596.7587890625,5824001,88,94,98,99,0,84
670,2019-08-28,597.8653475112915,598.2341387443543,572.6008125,576.2890625,4050478,83,99,98,96,46,77
671,2019-08-29,576.4734698305681,584.2187608429493,573.5228586589922,577.5799560546875,7979947,82,94,94,89,0,92
672,2019-08-30,579.2396918460618,586.9849833210202,579.2396918460618,583.1123657226562,3916446,79,92,90,80,47,99
673,2019-09-02,584.7720670188452,588.8291083786146,581.2682406650617,583.1123657226562,5810473,96,96,76,75,0,60
674,2019-09-03,587.5382497614112,591.042076086308,570.5722768601222,573.5228881835938,4067757,88,93,90,100,0,81
675,2019-09-04,551.2089510998309,568.3943524205508,545.2929836941554,552.86865234375,10162034,92,96,92,92,67,81
676,2019-09-05,554.7128196492024,562.6425915188355,548.8116529676264,559.8764038085938,4895189,87,97,89,93,34,76
677,2019-09-06,570.9411645233874,575.1826299078167,562.4581774762948,565.224365234375,4097970,91,94,88,88,35,80
678,2019-09-09,570.3878421722118,571.0793890498592,545.861002089612,548.073974609375,5137260,92,93,96,100,34,92
679,2019-09-10,548.0739933528134,564.6711189839497,548.0739933528134,561.167236328125,7827041,88,97,96,96,0,83
680,2019-09-11,563.7490275033881,580.7149435105019,563.7490275033881,575.73583984375,5463029,86,100,93,98,0,77
681,2019-09-12,577.2110681778346,583.1122901081943,572.2319086567045,575.366943359375,3119698,88,93,90,100,0,77
682,2019-09-13,576.6579080098554,608.183227026568,576.3167493882978,604.504150390625,5649672,88,93,81,88,0,57
683,2019-09-16,600.6315139556467,603.3977013586757,595.8367778680845,601.0003051757812,3868716,95,91,95,98,67,84
684,2019-09-17,598.2341371164869,598.2341371164869,586.2473246491045,591.5952758789062,4432560,86,97,100,94,0,90
685,2019-09-18,587.9070211599319,593.8082436076971,581.6370074830738,582.9279174804688,3417626,84,97,91,99,67,71
686,2019-09-19,584.4031212318168,587.5381558138805,579.055170719668,582.3745727539062,2778072,82,95,88,90,67,90
687,2019-09-20,584.0343793708105,607.0859406614452,584.0343793708105,595.65234375,7684996,87,93,84,89,0,72
688,2019-09-23,596.574413902952,597.7758414829939,588.5524592146086,596.20556640625,9168208,88,92,87,92,32,87
689,2019-09-24,598.6029486393242,602.1067746634974,588.967384864179,589.38232421875,3100103,84,96,90,95,66,83
690,2019-09-25,585.8784665147529,590.857569665696,579.0551823011889,585.3251953125,2449629,81,95,90,93,65,88
691,2019-09-26,586.431686605752,589.9355124713368,581.6369508684253,582.0057983398438,7068746,83,97,89,95,0,100
692,2019-09-27,577.5799538940075,595.2835083007812,573.9248518885628,595.2835083007812,4332899,87,95,87,84,70,68
693,2019-09-30,595.2834875979403,599.7094323239347,590.4888079418214,597.4964599609375,4541782,87,97,91,96,100,89
694,2019-10-01,600.0782201374617,600.0782201374617,591.0420195497562,596.0211791992188,3597494,91,96,96,94,0,81
695,2019-10-02,592.7017577271811,593.4393964640467,566.3307930061935,570.01904296875,5539128,90,100,100,92,0,81
696,2019-10-03,569.6501709807146,572.2319345879083,563.0113100777697,569.8345947265625,6710758,89,97,96,94,25,89
697,2019-10-04,572.23193359375,572.3130867951692,563.7490040817408,572.23193359375,3507741,91,93,88,86,0,77
698,2019-10-07,568.543668469914,573.3384043332497,565.4086899933582,571.12548828125,2853497,90,98,97,97,25,90
699,2019-10-08,574.0761467251193,574.9982093162475,559.3231452670683,566.6996459960938,5059824,87,100,98,94,25,90
700,2019-10-09,567.9904971851116,568.9125596805419,557.8478097353775,561.9049072265625,5533895,87,96,97,98,50,96
701,2019-10-10,547.0055225532135,557.6343131220025,539.7930627557473,556.8751220703125,4686263,88,96,97,91,100,91
702,2019-10-11,565.036577350316,626.3421662070066,562.9487585451132,621.0277709960938,13273238,87,91,89,90,25,86
703,2019-10-14,612.8663331442422,626.3421918875481,563.3520964534026,616.4725341796875,5940501,89,97,95,95,0,81
704,2019-10-15,619.888963881651,666.9595041448634,614.7643229195993,648.1692504882812,18591010,87,96,96,100,49,100
705,2019-10-16,645.3222224336489,658.6082681896357,621.0277619345836,642.285400390625,8990842,91,94,99,100,74,98
706,2019-10-17,632.0361726536304,660.885894994833,619.3195057705534,636.7811889648438,9395724,86,93,91,91,25,92
707,2019-10-18,635.4525435258244,650.8264075303731,627.480951098601,639.8179931640625,5652991,85,95,83,94,26,63
708,2019-10-21,647.9794928530229,655.0021409969155,634.3138790068273,635.45263671875,5042538,91,97,95,98,0,82
709,2019-10-22,634.3137928301161,641.7160065648087,630.7075341570697,634.693359375,4449399,87,98,94,96,24,81
710,2019-10-23,624.6339721789573,629.1891763508307,618.9399524834747,619.3195190429688,3847138,92,97,98,98,0,93
711,2019-10-24,626.3422062253402,632.4158507880674,611.5377772472227,613.2459716796875,2825300,82,97,92,94,0,85
712,2019-10-25,613.2459645946237,621.7869945808369,606.792753522887,613.05615234375,2179724,85,92,84,83,26,71
713,2019-10-28,613.4357945511459,621.407388014823,607.3621498832857,615.3338012695312,1800366,89,94,89,90,24,85
714,2019-10-29,613.6254807889524,614.7642962781192,605.8437004451964,609.8294677734375,3013671,89,98,95,91,0,89
715,2019-10-30,612.4867518118643,612.4867518118643,600.9088999896034,605.2742919921875,2937524,84,93,91,91,24,97
716,2019-10-31,600.3394340570995,602.6170650309657,591.9692763461617,599.0108642578125,6299888,80,96,89,89,25,84
717,2019-11-01,599.0108931709186,603.9457219041154,598.0618898730947,601.6680908203125,1889129,84,95,89,86,37,76
718,2019-11-04,602.806917126375,605.8437393181518,594.6454538658141,594.8352661132812,2400235,93,96,99,97,34,98
719,2019-11-05,592.3678878367958,599.7701021971205,589.9004444349767,598.6312866210938,5360559,89,93,95,97,33,97
720,2019-11-06,600.7191343295602,607.3678343437105,597.975573922627,601.2885131835938,2943060,88,94,100,97,0,100
721,2019-11-07,603.7558740186712,612.1070909620128,602.0998679955323,607.74169921875,2848149,86,92,93,94,0,81
722,2019-11-08,604.1354870135135,607.4095600339829,594.2658872934455,594.8352661132812,1899143,88,94,87,90,69,94
723,2019-11-11,595.9740434358331,620.2685035661034,591.2290271664394,609.8294677734375,4814855,87,93,91,88,0,96
724,2019-11-12,613.2460045635682,616.4839920948202,603.376346100541,608.8805541992188,2581874,89,91,90,97,100,95
725,2019-11-13,616.8521547317505,619.8889769241737,604.704923884623,607.3621215820312,3884903,87,96,95,91,0,85
726,2019-11-14,610.0192760181876,616.8521109859287,602.237437802776,609.6397094726562,2321212,82,90,90,95,0,89
727,2019-11-15,614.9541626717106,623.874817212827,602.9967437887874,618.5603637695312,4083265,86,87,89,87,35,75
728,2019-11-18,617.6112959553687,634.1239754722633,615.3337229367853,621.9767456054688,3569608,89,96,95,100,34,98
729,2019-11-19,625.3931520277905,630.7075471461034,617.6113136653905,618.93994140625,2911814,90,95,93,99,68,88
730,2019-11-20,614.7643219116619,620.0787751085142,608.5009233439251,619.5093383789062,12633955,85,94,92,97,0,90
731,2019-11-21,614.7643538590856,617.9900037098715,609.2601460555582,613.2459716796875,3238841,81,94,90,95,69,83
732,2019-11-22,604.5151291096216,625.7728271484375,604.5151291096216,625.7728271484375,3473662,85,90,87,86,35,81
733,2019-11-25,627.8605739894158,639.2486138411408,625.7728130213189,637.9200439453125,4592114,82,96,87,100,34,87
734,2019-11-26,639.0588090603757,645.3222073152937,628.9993398986886,634.693359375,5280676,78,100,87,89,0,69
735,2019-11-27,633.9342464824971,649.8774913963456,631.656615242275,649.4979248046875,3437716,73,93,77,86,0,75
736,2019-11-28,652.9143249242841,654.8123316827849,642.9175265709241,646.2713012695312,1906183,68,94,69,72,0,76
737,2019-11-29,643.6140713094468,647.0304601354213,631.8464068243052,632.79541015625,2985859,69,98,64,67,0,55
738,2019-12-02,631.4668036464445,637.1608233080984,622.0061955391726,622.7359619140625,3653828,72,97,97,95,33,66
