,Date,Open,High,Low,Close,Volume,takeaway,Just Eat,food,SkipTheDishes,delivery,restaurants
566,2019-04-11,7359.0,7513.0,7340.0,7509.0,2384,60,48,84,24,84,65
567,2019-04-12,7710.0,7780.0,7647.0,7679.68994140625,11046,73,68,87,50,91,77
568,2019-04-15,7692.6298828125,7737.5,7547.5,7619.7001953125,14282,48,45,81,16,82,66
569,2019-04-16,7570.0,7600.0,7510.0,7510.0,575,55,40,84,32,84,67
570,2019-04-17,7527.5,7557.5,7505.8798828125,7550.22705078125,38190,55,44,85,33,87,67
571,2019-04-18,7500.0,7667.0,7489.0,7599.7001953125,33969,65,65,87,17,87,72
572,2019-04-23,7617.5,7647.5,7557.5,7640.0,4566,55,44,83,48,80,63
573,2019-04-24,7760.0,7840.0,7680.0,7812.2978515625,14704,50,46,86,56,78,64
574,2019-04-25,7722.0,7850.0,7673.0,7676.505859375,2127,59,49,87,40,79,67
575,2019-04-26,7612.0,7840.0,7612.0,7815.0,5553,65,75,91,25,89,79
576,2019-04-29,7771.0,7814.0,7600.0,7628.02294921875,9277,37,42,81,54,79,62
577,2019-04-30,7687.0,7760.0,7661.0,7678.40283203125,70044,49,48,85,24,80,64
578,2019-05-01,7678.40283203125,7678.40283203125,7678.40283203125,7678.40283203125,0,51,60,93,61,79,64
579,2019-05-02,7735.0,7910.0,7722.0,7814.9267578125,7636,43,49,86,48,75,61
580,2019-05-03,7988.2001953125,8130.0,7949.0,8030.0,23388,76,81,90,49,80,71
581,2019-05-07,7839.0,7880.0,7800.0,7810.23388671875,27437,49,42,85,38,77,60
582,2019-05-08,7835.0,7877.0,7800.0,7877.0,5168,48,47,85,58,81,60
583,2019-05-09,7905.0,7905.0,7670.0,7703.9501953125,5215,52,46,84,57,85,62
584,2019-05-10,7776.5,7860.0,7776.5,7804.22021484375,1677,69,74,89,80,94,75
585,2019-05-13,7790.0,7790.0,7450.0,7450.0,2221,47,40,84,77,75,57
586,2019-05-14,7544.0,7682.0,7544.0,7675.22998046875,66405,50,39,85,57,77,59
587,2019-05-15,7730.0,7740.0,7631.0,7740.0,1751,48,40,88,48,75,59
588,2019-05-16,7720.0,7910.0,7720.0,7860.0,4178,49,53,86,38,75,60
589,2019-05-17,7460.0,7690.0,7436.82177734375,7500.0,35736,70,76,87,59,79,74
590,2019-05-20,7520.0,7550.0,7440.0,7460.0,7774,53,46,86,95,72,62
591,2019-05-21,7525.0,7570.0,7510.0,7560.22705078125,17147,46,44,84,84,72,61
592,2019-05-22,7542.0,7754.0,7542.0,7565.22705078125,17743,43,39,84,47,72,66
593,2019-05-23,7590.0,7590.0,7509.0,7530.0,12966,47,48,82,64,71,62
594,2019-05-24,7550.0,7850.0,7550.0,7709.76904296875,13023,59,72,87,70,76,75
595,2019-05-28,7990.0,8050.0,7870.0,7950.0,43364,48,52,83,28,70,61
596,2019-05-29,7770.0,7770.0,7671.0,7690.0,31058,51,56,85,28,75,65
597,2019-05-30,7728.0,7830.0,7718.0,7830.0,6311,52,61,88,58,74,68
598,2019-05-31,7780.0,7969.0,7776.0,7920.0,11857,72,78,91,69,82,74
599,2019-06-03,7850.0,7960.0,7850.0,7900.0,5753,47,44,81,48,82,59
600,2019-06-04,7905.06494140625,7905.06494140625,7800.0,7820.0,11661,50,57,81,58,84,62
601,2019-06-05,7709.0,7729.0,7680.0,7680.0,7037,49,55,80,87,83,62
602,2019-06-06,7770.0,7957.0,7770.0,7870.0,21314,51,55,83,49,86,63
603,2019-06-07,7990.0,8000.1298828125,7920.0,7979.14599609375,11583,78,83,89,70,93,73
604,2019-06-10,7971.5859375,7971.5859375,7730.0,7750.0,12275,49,50,82,57,87,63
605,2019-06-11,7740.0,7930.0,7714.0,7870.0,8960,47,50,81,38,80,64
606,2019-06-12,8070.0,8119.0,7970.0,8000.0,22399,45,48,82,19,85,64
607,2019-06-13,7850.0,8100.0,7850.0,8002.64013671875,24122,44,53,84,57,88,66
608,2019-06-14,7961.0,7981.0,7910.0,7920.0,6920,65,80,86,50,91,78
609,2019-06-17,7939.02392578125,7939.02392578125,7820.0,7868.52001953125,22017,48,45,84,29,81,64
610,2019-06-18,7788.0,7900.0,7788.0,7849.68994140625,23437,45,49,82,19,85,65
611,2019-06-19,7828.0,7830.0,7720.0,7757.419921875,18610,41,46,83,39,82,64
612,2019-06-20,7880.0,7920.0,7714.3681640625,7740.0,3142,51,51,85,10,86,68
613,2019-06-21,7810.0,7830.0,7777.0,7829.216796875,14143,74,77,87,71,90,76
614,2019-06-24,7890.0,8020.0,7880.0,7913.6298828125,3484,49,43,82,49,84,66
615,2019-06-25,7903.0,8330.0,7903.0,8290.0,11192,47,47,85,58,82,67
616,2019-06-26,8290.0,8290.0,8090.0,8100.0,112355,51,55,85,39,81,68
617,2019-06-27,8096.0,8158.0,8070.0,8130.0,41346,55,47,84,57,88,67
618,2019-06-28,8140.0,8270.0,8090.0,8240.0,29569,82,81,89,62,91,75
619,2019-07-01,8286.0,8286.0,8199.0,8200.0,26588,45,52,85,24,85,64
620,2019-07-02,8230.0,8380.0,8215.0,8340.0,30669,43,53,83,46,81,58
621,2019-07-03,8250.0,8252.228515625,8190.0,8220.0,22658,47,51,86,48,82,60
622,2019-07-04,8220.0,8420.0,8215.0,8360.0,5456,57,52,91,73,85,74
623,2019-07-05,8389.6083984375,8470.0,8389.6083984375,8460.6337890625,7035,69,78,86,59,90,80
624,2019-07-08,8480.0,8580.0,8400.0,8470.0,11199,42,48,83,16,88,61
625,2019-07-09,8605.0,8605.0,8459.74609375,8527.5,24686,48,47,84,16,85,62
626,2019-07-10,8525.0,8662.240234375,8525.0,8605.0,17029,46,46,79,47,81,62
627,2019-07-11,8600.0,8635.0,8460.0,8480.0,16509,40,53,83,55,81,64
628,2019-07-12,8350.0,8405.0,8350.0,8317.5,3677,63,77,89,99,91,76
629,2019-07-15,8405.0,8405.0,8401.5849609375,8445.0,519,53,46,83,40,81,63
630,2019-07-16,8215.0,8215.0,8205.0,8172.5,10847,47,50,84,16,88,65
631,2019-07-17,8174.77685546875,8210.0,8130.0,8162.5,54230,56,55,82,40,85,66
632,2019-07-18,8070.5,8106.5,8045.0,8117.5,29235,53,55,83,49,85,72
633,2019-07-19,8112.0,8112.0,8000.0,8070.0,9872,66,94,88,42,92,81
634,2019-07-22,7955.0,8090.0,7955.0,8045.0,17103,50,46,84,64,81,68
635,2019-07-23,8045.0,8090.0,8002.5,8095.0,7787,60,54,84,32,82,64
636,2019-07-24,8060.0,8086.0,7950.0,8035.0,4758,48,51,83,65,83,67
637,2019-07-25,7975.0,8325.0,7975.0,8250.0,41642,63,70,85,75,89,68
638,2019-07-26,8279.0,8378.75,8279.0,8285.0,8062,89,83,86,67,90,77
639,2019-07-29,8302.5,8955.0,8275.0,8352.5,74942,63,65,85,33,85,68
640,2019-07-30,8440.0,8135.0,7795.0,7840.0,101168,61,62,83,32,84,64
641,2019-07-31,8050.0,8123.0,7830.0,8055.0,169081,60,60,80,89,86,64
642,2019-08-01,8200.0,8078.75,7925.0,8025.0,43121,58,58,86,67,86,70
643,2019-08-02,8045.0,8015.0,7760.0,7820.0,26385,82,69,90,39,90,76
644,2019-08-05,7800.0,7865.0,7528.5,7620.0,147108,52,55,83,38,82,68
645,2019-08-06,7475.0,7821.5,7660.0,7762.5,10243,45,51,82,75,80,65
646,2019-08-07,7830.0,7972.0,7716.0,7952.5,23003,62,54,84,23,80,68
647,2019-08-08,8200.0,8235.0,7970.0,8167.5,72092,54,53,82,38,80,68
648,2019-08-09,8192.5,8240.0,8170.0,8230.0,37362,84,84,87,23,87,81
649,2019-08-12,8132.5,8450.0,8140.0,8387.5,46553,60,53,84,37,81,69
650,2019-08-13,8367.5,8665.0,8520.0,8660.0,5962,58,49,85,30,81,67
651,2019-08-14,8690.0,8685.0,8590.0,8680.0,15095,63,58,83,36,84,67
652,2019-08-15,8650.0,8728.5,8200.0,8317.5,4579,54,61,84,53,81,70
653,2019-08-16,8322.5,8335.0,8201.0,8280.0,24294,89,73,90,54,85,77
654,2019-08-19,8440.0,8508.75,8405.0,8502.5,9146,58,49,87,44,84,65
655,2019-08-20,8517.5,8480.0,8391.8388671875,8470.0,4924,45,51,84,29,75,64
656,2019-08-21,8400.0,8495.0,8400.0,8425.0,24647,48,51,84,7,80,64
657,2019-08-22,8460.0,8495.0,8390.0,8455.0,1439,64,51,84,44,79,64
658,2019-08-23,8425.0,8515.0,8415.0,8450.0,3824,62,73,87,100,85,73
659,2019-08-27,8450.0,8448.75,8325.0,8312.5,1599,56,45,84,7,78,59
660,2019-08-28,8337.5,8415.0,8245.0,8322.5,36297,61,43,83,87,77,57
661,2019-08-29,8367.5,8560.0,8480.0,8485.0,4681,55,49,82,36,81,58
662,2019-08-30,8420.0,8700.0,8480.0,8695.0,8417,79,76,84,7,85,69
663,2019-09-02,8537.5,8760.0,8580.0,8670.0,38581,54,48,94,54,83,78
664,2019-09-03,8485.0,8430.0,8090.0,8132.5,68630,53,40,84,22,82,63
665,2019-09-04,8347.5,8235.0,8180.0,8280.0,8819,52,40,83,51,79,60
666,2019-09-05,8250.0,8320.0,8195.2626953125,8290.0,6748,45,44,85,22,80,61
667,2019-09-06,8302.5,8375.0,8200.0,8290.0,23504,73,71,90,46,91,71
668,2019-09-09,8400.0,8400.0,8065.0,8122.5,17996,39,40,84,44,80,61
669,2019-09-10,8060.0,8090.0,7645.0,7707.5,62846,43,43,87,51,77,62
670,2019-09-11,7712.5,7735.0,7610.0,7690.0,16251,48,41,86,15,76,64
671,2019-09-12,7737.5,7945.0,7675.0,7870.0,7509,53,43,88,22,83,65
672,2019-09-13,7787.5,7755.0,7620.0,7620.0,13481,61,62,89,23,87,76
673,2019-09-16,7567.5,7725.0,7365.0,7357.5,24428,43,39,87,37,83,62
674,2019-09-17,7400.0,7520.0,7360.0,7495.0,43656,44,40,85,51,78,62
675,2019-09-18,7430.0,7535.0,7445.0,7502.5,20729,50,43,87,36,79,63
676,2019-09-19,7450.0,7515.0,7425.0,7455.0,4412,43,49,86,44,83,63
677,2019-09-20,7450.0,7450.0,7350.0,7440.0,4603,73,70,90,46,89,79
678,2019-09-23,7362.5,7335.0,7245.0,7337.5,19579,44,46,86,14,80,63
679,2019-09-24,7307.5,7370.0,7290.0,7302.5,21155,52,46,83,22,80,59
680,2019-09-25,7250.0,7335.0,7240.0,7295.0,125548,48,42,88,21,82,59
681,2019-09-26,7302.5,7295.0,7230.0,7270.0,5522,53,48,87,15,81,63
682,2019-09-27,7230.0,7340.0,7270.0,7270.0,63276,77,81,92,38,95,76
683,2019-09-30,7302.5,7340.0,7235.0,7285.0,26684,50,47,84,36,81,58
684,2019-10-01,7307.5,7415.0,7270.0,7265.0,26474,55,43,87,52,81,59
685,2019-10-02,7260.0,7290.0,7065.0,7070.0,9733,40,44,87,52,78,64
686,2019-10-03,7102.5,7158.75,7020.0,7152.5,10348,52,49,88,36,82,66
687,2019-10-04,7147.5,7220.0,7135.0,7182.5,46085,78,68,90,46,87,78
688,2019-10-07,7127.5,7170.0,7024.5,7127.5,7448,46,36,85,44,79,65
689,2019-10-08,7167.5,7189.5,6980.0,7060.0,29578,46,39,85,36,77,63
690,2019-10-09,7152.5,7235.0,6995.0,7112.5,37570,51,40,88,53,79,62
691,2019-10-10,7230.0,7120.0,6930.0,7040.0,41728,51,42,89,54,83,65
692,2019-10-11,7102.5,7290.0,7070.0,7177.5,20692,72,68,92,27,89,79
693,2019-10-14,7302.5,7290.0,7165.0,7275.0,53963,47,40,89,27,86,67
694,2019-10-15,7250.0,7340.0,7185.0,7362.5,42035,47,38,84,35,79,60
695,2019-10-16,7347.5,7445.0,7285.0,7342.5,58362,46,35,89,26,81,61
696,2019-10-17,7400.0,7425.0,7315.0,7420.0,15381,48,44,87,53,79,63
697,2019-10-18,7430.0,7450.0,7320.0,7425.0,28310,83,64,93,55,86,79
698,2019-10-21,7332.5,7345.0,6955.0,7080.0,123621,47,43,88,43,80,61
699,2019-10-22,7147.5,7497.5,7080.0,7295.0,105585,48,46,87,51,81,63
700,2019-10-23,7337.5,7355.0,7070.0,7230.0,18839,43,44,87,53,81,61
701,2019-10-24,7275.0,7450.0,7277.0,7387.5,29485,52,44,84,86,84,62
702,2019-10-25,7317.5,7471.0,7335.0,7392.5,5571,89,82,91,74,90,74
703,2019-10-28,7502.5,7585.0,7465.0,7587.5,15420,50,46,84,60,80,63
704,2019-10-29,7547.5,7420.0,7225.0,7290.0,44023,51,43,87,27,80,62
705,2019-10-30,7255.0,7300.0,7180.0,7265.0,10590,48,50,84,35,81,58
706,2019-10-31,7302.5,7350.0,7240.0,7290.0,6168,60,54,81,72,85,58
707,2019-11-01,7382.5,7360.0,7275.0,7317.5,9915,76,79,89,48,95,80
708,2019-11-04,7400.0,7385.0,7140.0,7245.0,23311,44,39,86,27,85,63
709,2019-11-05,7152.5,7160.0,7035.0,7127.5,25010,39,41,84,70,84,63
710,2019-11-06,7167.5,7295.0,7115.0,7255.0,3063,46,37,85,18,85,63
711,2019-11-07,7285.0,7325.0,7240.0,7250.0,26046,47,48,88,45,86,65
712,2019-11-08,7245.0,7365.0,7286.0,7302.5,4265,62,71,91,64,88,77
713,2019-11-11,7225.0,7570.0,7314.5,7450.0,124651,41,40,88,53,82,68
714,2019-11-12,7557.5,7545.4521484375,7430.0,7502.5,17007,42,43,86,70,83,62
715,2019-11-13,7502.5,7835.0,7465.0,7727.5,37694,46,42,87,45,81,61
716,2019-11-14,7880.0,8022.5,7785.0,7860.0,62655,47,45,87,53,81,64
717,2019-11-15,7805.0,7913.75,7795.0,7870.0,10634,69,70,91,28,90,75
718,2019-11-18,7800.0,7905.0,7815.0,7825.0,9021,45,38,84,54,82,61
719,2019-11-19,7977.5,8329.0,8010.0,8225.0,92525,44,36,87,18,79,63
720,2019-11-20,8352.5,8460.0,8260.0,8352.5,60863,48,42,87,18,83,62
721,2019-11-21,8182.5,8355.0,8215.0,8280.0,27947,49,45,87,100,80,63
722,2019-11-22,8342.5,8350.0,8185.0,8167.5,3636,63,73,89,65,85,73
723,2019-11-25,8270.0,8265.0,8190.0,8240.0,8394,46,38,85,53,80,62
724,2019-11-26,8200.0,8160.0,8072.5,8080.0,7488,44,36,88,72,80,60
725,2019-11-27,8192.5,8210.0,8115.0,8167.5,6809,43,42,86,71,85,63
726,2019-11-28,8182.5,8190.0,8145.0,8167.5,25331,50,47,89,54,75,75
727,2019-11-29,8137.5,8180.0,8075.0,8147.5,4508,71,76,80,64,83,73
728,2019-12-02,8200.0,8230.0,8190.0,8162.5,5148,43,45,73,42,65,37
729,2019-12-03,8240.0,8465.0,8235.0,8342.5,11014,50,45,72,42,69,39
730,2019-12-04,8347.5,8405.0,8280.0,8317.5,47696,39,43,76,43,68,40
731,2019-12-05,8400.0,8560.0,8375.0,8567.5,9277,51,60,76,44,71,41
732,2019-12-06,8582.5,8680.0,8495.0,8645.0,18338,60,80,79,63,73,48
733,2019-12-09,8650.0,8655.0,8375.0,8527.5,85120,45,42,74,52,66,39
734,2019-12-10,8470.0,8474.6884765625,8280.0,8347.5,46649,47,46,73,53,67,40
735,2019-12-11,8250.0,8425.0,8325.0,8382.5,7038,44,46,74,52,69,41
736,2019-12-12,8502.5,8465.0,8335.0,8455.0,35705,52,52,74,35,72,42
737,2019-12-13,8347.5,8545.0,8265.0,8445.0,36699,58,75,76,81,76,49
738,2019-12-16,8522.5,8840.0,8540.0,8830.0,12220,44,45,76,77,75,41
739,2019-12-17,8762.5,8890.0,8755.0,8815.0,140902,50,47,77,17,73,43
740,2019-12-18,8880.0,8895.0,8855.0,8875.0,20739,47,51,73,77,72,41
741,2019-12-19,8902.5,9000.0,7980.0,8065.0,310719,56,59,72,62,77,42
742,2019-12-20,8102.5,8170.0,7735.0,7850.0,487660,69,78,74,74,80,48
743,2019-12-23,7860.0,7925.0,7833.75,7895.0,50056,56,62,80,93,100,52
744,2019-12-24,7942.5,7975.0,7882.22216796875,7907.5,49848,76,76,85,41,76,58
745,2019-12-27,7977.5,8175.0,6925.85009765625,8142.5,84912,70,76,78,57,71,64
746,2019-12-30,8177.5,8255.0,8165.0,8182.5,64775,70,67,83,64,95,59
747,2019-12-31,8240.0,8250.0,8160.0,8200.0,26887,100,92,87,60,77,63
748,2020-01-02,8260.0,8370.0,8195.0,8372.5,132433,48,46,82,65,82,64
749,2020-01-03,8392.5,8555.0,8310.0,8455.0,125882,51,47,81,29,79,68
750,2020-01-06,8547.5,8495.0,8335.0,8362.5,496836,35,37,81,21,95,51
751,2020-01-07,8542.5,8510.0,8345.0,8415.0,341880,33,35,79,21,73,49
752,2020-01-08,8517.5,8665.0,8440.0,8517.5,183483,34,26,78,48,74,52
753,2020-01-09,8592.5,8655.0,8490.0,8557.5,77984,37,34,81,27,71,54
754,2020-01-10,8690.0,8865.0,8665.0,8800.0,177529,59,49,82,49,74,60
755,2020-01-13,8902.5,8865.0,8570.0,8635.0,118407,33,32,82,32,97,52
756,2020-01-14,8717.5,8815.0,8665.0,8690.0,193226,37,33,78,42,72,51
757,2020-01-15,8702.5,8790.0,8630.0,8712.5,76931,34,31,79,33,74,52
758,2020-01-16,8702.5,8700.0,8490.0,8552.5,56046,38,34,78,41,76,52
759,2020-01-17,8600.0,8640.0,8560.0,8620.0,121065,55,48,79,84,78,62
760,2020-01-20,8800.0,8700.0,8555.0,8675.0,94163,31,31,81,21,100,58
761,2020-01-21,8600.0,8575.0,8520.0,8562.5,48150,34,30,76,41,75,51
762,2020-01-22,8625.0,8690.0,8555.5478515625,8635.0,113070,39,30,78,27,72,50
763,2020-01-23,8675.0,8690.0,8565.0,8685.0,38365,41,32,80,47,74,53
764,2020-01-24,8475.0,8504.5,8325.0,8490.0,81636,52,52,80,35,79,61
765,2020-01-27,8460.0,8435.0,8350.0,8420.0,7067,33,30,79,7,94,47
766,2020-01-28,8405.0,8570.0,8290.0,8542.5,46335,31,33,77,27,72,49
767,2020-01-29,8547.5,8670.0,8525.0,8582.5,35098,34,33,77,33,70,50
768,2020-01-30,8537.5,8528.0,8445.0,8507.5,24410,33,33,78,41,75,50
769,2020-01-31,8552.5,8650.0,8399.5,8435.0,78820,49,56,79,77,77,60
770,2020-02-03,7215.0,7340.0,7210.0,7350.0,185251,22,42,81,19,76,43
771,2020-02-04,7425.0,7596.75,75.19999694824219,7550.0,2270232,23,40,87,41,61,48
772,2020-02-05,7530.0,7855.0,7530.0,7755.0,1306914,23,43,85,31,63,48
773,2020-02-06,7950.0,8070.0,7790.0,7855.0,956406,24,44,88,41,66,52
774,2020-02-07,8000.0,8000.0,7690.35009765625,7740.0,838901,36,74,89,53,72,61
775,2020-02-10,7700.0,7825.0,7605.0,7605.0,433097,19,39,86,40,87,51
776,2020-02-11,7770.0,8050.0,7770.0,8000.0,759224,20,42,85,59,74,52
777,2020-02-12,8010.0,8330.0,7690.35009765625,8255.0,578640,24,45,89,100,79,57
778,2020-02-13,8200.0,8300.0,7895.0,7965.0,436743,26,46,89,30,92,63
779,2020-02-14,7830.0,7920.0,7645.0,7800.0,1253209,49,90,92,53,100,85
780,2020-02-17,7785.0,7875.0,7655.0,7700.0,472137,21,48,93,90,91,58
781,2020-02-18,7530.0,7680.0,7505.0,7550.0,356063,22,45,90,49,77,49
782,2020-02-19,7550.0,7632.97509765625,7425.0,7620.0,219801,24,44,92,60,63,50
783,2020-02-20,7650.0,7666.0,7500.0,7545.0,440203,27,49,89,70,62,52
784,2020-02-21,7510.0,7645.72998046875,7455.0,7570.0,398080,43,71,93,84,64,63
785,2020-02-24,7360.0,7430.0,7125.0,7220.0,439154,27,48,91,30,77,49
786,2020-02-25,7250.0,7305.0,7145.0,7205.0,216814,25,36,91,50,63,47
787,2020-02-26,7155.0,7255.0,6877.0,7165.0,380784,25,41,88,67,58,47
788,2020-02-27,7050.0,7080.0,6795.0,6830.0,272169,31,45,90,19,62,50
789,2020-02-28,6535.0,6815.0,6480.0,6815.0,454440,39,77,92,81,65,59
790,2020-03-02,7100.0,7115.0,6670.0,6785.0,489282,26,26,90,21,36,60
791,2020-03-03,6870.0,7155.0,6860.0,7090.0,511737,24,29,89,14,28,59
792,2020-03-04,7095.0,7229.375,7025.0,7200.0,202212,26,24,88,21,27,58
793,2020-03-05,7240.0,7315.0,7045.0,7150.0,199734,26,32,88,50,27,60
794,2020-03-06,6980.0,7000.0,6685.0,6715.0,191894,38,46,90,58,30,70
795,2020-03-09,6380.0,6420.0,6020.0,6285.0,328454,28,27,84,21,36,60
796,2020-03-10,6335.0,6525.0,6135.0,6150.0,386804,21,26,82,42,28,56
797,2020-03-11,6250.0,6315.0,6020.0,6055.0,298117,23,25,83,90,27,51
798,2020-03-12,5565.0,5810.0,5425.0,5505.0,373390,21,28,83,41,30,50
799,2020-03-13,5760.0,6209.5,5495.0,5900.0,331994,31,44,89,72,38,59
800,2020-03-16,5745.0,5955.0,5345.0,5935.0,521536,23,27,88,28,55,100
801,2020-03-17,6235.0,6580.0,5840.0,6560.0,309702,29,30,86,62,63,70
802,2020-03-18,6385.0,7020.0,6330.125,6530.0,391261,31,32,91,49,66,51
803,2020-03-19,6905.0,7034.9248046875,6205.0380859375,6365.0,317945,31,31,85,49,66,42
804,2020-03-20,6670.0,6745.0,6160.0,6160.0,795462,54,48,87,83,71,48
805,2020-03-23,5865.0,6078.1630859375,5790.0,5820.0,998582,41,38,91,52,100,30
806,2020-03-24,6095.0,6675.0,6025.0,6300.0,379152,43,39,88,68,99,29
807,2020-03-25,6460.0,6551.9169921875,6070.0,6445.0,669017,36,41,88,28,91,27
808,2020-03-26,6285.0,6505.0,6215.0,6495.0,290372,36,42,88,35,90,28
809,2020-03-27,6380.0,6530.0,6185.0,6240.0,201409,60,80,93,20,94,32
810,2020-03-30,6310.0,6505.02001953125,5990.0,6050.0,117125,34,41,89,26,93,23
811,2020-03-31,6060.0,6505.02001953125,5999.5,6060.0,231161,40,47,89,52,87,23
812,2020-04-01,5940.0,6158.0,5888.22509765625,6120.0,417468,42,41,87,35,90,62
813,2020-04-02,6018.0,6332.0,6018.0,6140.0,127128,45,47,86,64,91,67
814,2020-04-03,6136.0,6439.52001953125,6120.0,6372.0,178457,70,82,92,84,91,76
815,2020-04-06,6498.0,6752.0,6438.0,6548.0,123954,34,39,84,35,90,59
816,2020-04-07,6672.0,7016.0,6548.0,6600.0,186258,49,44,86,42,88,60
817,2020-04-08,6522.0,6784.0,6522.0,6632.0,110682,40,45,88,60,86,63
818,2020-04-09,6830.0,7558.0,6830.0,7558.0,829613,52,55,94,73,88,67
819,2020-04-14,7678.0,7993.490234375,7610.0,7854.0,396900,44,38,88,12,69,69
820,2020-04-15,7854.0,8186.0,7764.0,7764.0,296428,46,44,91,77,71,74
821,2020-04-16,7898.0,8186.0,7898.0,8034.0,305906,47,47,93,94,71,71
822,2020-04-17,8160.0,8202.0,7738.0,7784.0,384513,72,73,97,60,74,90
823,2020-04-20,7814.0,7913.14013671875,7670.83984375,7902.0,134389,40,42,90,52,67,69
824,2020-04-21,7854.0,7994.0,7760.0,7810.0,116747,43,44,89,75,62,66
825,2020-04-22,7866.0,7986.0,7848.0,7900.0,780240,43,43,91,88,62,73
826,2020-04-23,7698.0,7742.0,7476.0,7726.0,258047,43,45,91,51,61,68
827,2020-04-24,7640.0,7840.10986328125,7544.0,7760.0,297103,58,67,91,54,65,88
828,2020-04-27,7784.0,7824.0,7698.0,7796.0,116047,41,47,87,36,65,71
829,2020-04-28,7772.0,8016.0,7772.0,8016.0,666075,53,49,90,41,62,72
830,2020-04-29,8056.0,8074.0,7796.0,8024.0,393971,50,52,89,58,62,79
831,2020-04-30,8150.0,8176.0,7998.7470703125,8088.0,362514,49,52,88,50,61,79
832,2020-05-01,8038.0,8201.7001953125,7780.0,7816.0,40838,89,89,96,86,80,64
833,2020-05-04,7910.0,8044.0,7814.0,8004.0,253438,49,47,89,40,70,52
834,2020-05-05,8050.0,8182.0,7972.0,8110.0,266246,53,46,94,30,82,59
835,2020-05-06,8112.0,8248.0,8006.0,8218.0,101679,46,48,87,78,72,50
836,2020-05-07,8190.0,8604.0,8190.0,8604.0,289032,65,54,85,66,78,54
837,2020-05-11,8508.0,8836.0,8476.0,8836.0,136987,44,43,82,87,62,54
838,2020-05-12,8812.0,8832.0,8674.0,8700.0,187641,47,41,85,64,61,56
839,2020-05-13,8610.0,8782.0,8578.3505859375,8710.0,184297,50,49,87,32,66,57
840,2020-05-14,8660.0,8678.0,8426.0,8500.0,127137,51,46,87,56,64,63
841,2020-05-15,8620.0,8762.0,8456.0,8632.0,195681,76,70,91,82,69,71
842,2020-05-18,8842.0,8842.0,8622.0,8674.0,155035,51,42,89,73,61,61
843,2020-05-19,8698.0,8726.0,8532.6298828125,8574.0,191050,53,43,84,8,60,58
844,2020-05-20,8436.0,8620.0,8344.0,8612.0,912056,52,44,87,73,59,63
845,2020-05-21,8698.0,8750.0,8570.0,8612.0,197231,55,47,86,100,62,69
846,2020-05-22,8600.0,8898.0,8530.0,8866.0,258408,74,67,89,74,63,80
847,2020-05-26,8924.0,9000.0,8604.240234375,8706.0,976692,52,40,81,65,57,64
848,2020-05-27,8792.0,8792.0,8484.599609375,8606.0,307569,47,43,84,25,59,66
849,2020-05-28,8680.0,8770.0,8600.0,8706.0,180962,49,48,87,33,58,73
850,2020-05-29,8650.0,8918.0,8650.0,8750.0,1868324,68,64,85,76,57,79
851,2020-06-01,8820.0,8859.4599609375,8674.0,8676.0,73782,52,53,81,52,83,55
852,2020-06-02,8634.0,8956.0,8616.5595703125,8956.0,730156,51,54,80,52,84,55
853,2020-06-03,9114.0,9114.0,8842.0,9036.0,170173,48,57,85,33,88,58
854,2020-06-04,8964.0,9104.0,8918.0,8994.0,154544,59,57,82,90,85,60
855,2020-06-05,9082.0,9168.0,8772.0,8794.0,163840,78,81,90,68,93,70
856,2020-06-08,8764.0,8764.0,8502.0,8640.0,135951,49,47,82,49,83,68
857,2020-06-09,8644.0,8812.0,8564.0,8774.0,206442,53,50,81,8,80,61
858,2020-06-10,8812.0,9030.0,7140.0,7626.0,1103390,58,58,86,70,84,66
859,2020-06-11,7620.0,7910.0,7314.0,7392.0,1774036,72,58,89,9,85,69
860,2020-06-12,7436.0,7691.85009765625,7354.080078125,7376.0,495778,83,79,88,92,90,79
861,2020-06-15,7252.0,7795.85009765625,7186.0,7222.0,419918,51,44,86,44,80,68
862,2020-06-16,7370.0,7674.0,7344.0,7674.0,341394,48,46,86,77,81,66
863,2020-06-17,7808.0,7914.0,7656.0,7860.0,318706,49,56,85,44,78,69
864,2020-06-18,7834.0,7851.72509765625,7718.0,7718.0,336020,61,53,87,26,85,70
865,2020-06-19,7778.0,7890.0,7700.162109375,7828.0,613223,80,79,87,73,86,84
866,2020-06-22,7820.0,7952.0,7760.0,7858.0,357609,47,45,84,36,75,71
867,2020-06-23,7996.0,8274.0,7904.77001953125,8244.0,179056,56,46,87,72,78,70
868,2020-06-24,8262.0,8350.0,8070.0,8170.0,621995,51,50,86,55,80,70
869,2020-06-25,8130.0,8310.0,8032.0,8310.0,283291,55,52,86,100,83,71
870,2020-06-26,8346.0,8464.0,8039.5498046875,8438.0,226550,82,77,89,65,85,84
871,2020-06-29,8490.0,8638.0,8436.0,8630.0,274722,50,50,86,27,80,74
872,2020-06-30,8570.0,8622.0,8400.2177734375,8442.0,538496,58,54,84,55,78,68
873,2020-07-01,8442.0,8550.0,8124.0,8372.0,290835,49,51,80,47,81,64
874,2020-07-02,8442.0,8490.0,8348.0,8488.0,142170,48,59,79,39,87,69
875,2020-07-03,8504.0,8692.0,8504.0,8600.0,141818,78,96,84,16,88,74
876,2020-07-06,8764.0,8892.0,8588.0,8840.0,147004,50,51,80,31,79,68
