,Date,Open,High,Low,Close,Volume,treatment,MedImmune,Covid,research,drug,AstraZeneca
464,2018-11-01,5461.638239821092,5467.16994634353,5336.252891979148,5372.208984375,2910337,89,53,0.0,87,93,89
465,2018-11-02,5402.633272159042,5421.994244636062,5273.560122312239,5284.62353515625,2437054,93,26,100.0,77,91,42
466,2018-11-05,5316.892019139761,5435.823711608815,5291.999339320657,5418.306640625,1694325,97,0,0.0,91,96,72
467,2018-11-06,5417.384962362149,5422.916669267215,5289.233752394766,5308.5947265625,1714446,90,0,0.0,90,92,75
468,2018-11-07,5301.21890656346,5410.93108915147,5300.296955449276,5399.86767578125,2041642,86,24,0.0,87,89,54
469,2018-11-08,5528.940933595673,5712.409208697481,5440.433625003847,5617.4482421875,4014129,96,49,94.0,87,97,65
470,2018-11-09,5640.496866835608,5731.770026334909,5595.321262638984,5690.2822265625,2861442,83,52,0.0,78,90,88
471,2018-11-12,5761.272308774346,5835.950346382078,5752.974749040153,5763.1162109375,3976126,97,25,0.0,90,94,97
472,2018-11-13,5813.823838090239,5839.638469784899,5772.336037152392,5818.43359375,3801126,97,49,0.0,92,97,80
473,2018-11-14,5797.228191505261,5857.155009642641,5767.725757960705,5783.39892578125,3313935,97,51,0.0,98,94,95
474,2018-11-15,5793.53997305139,5929.9887184383415,5778.788757333881,5823.96435546875,2883716,87,51,0.0,89,92,92
475,2018-11-16,5699.501743614251,5773.257832176066,5604.540779590914,5719.78466796875,3560497,87,0,0.0,80,90,92
476,2018-11-19,5715.174753597496,5764.960111993086,5654.325982225107,5692.1259765625,3181665,99,25,0.0,96,92,98
477,2018-11-20,5733.613927759691,5825.809038352386,5702.267590158175,5761.2724609375,2922757,89,0,0.0,93,90,38
478,2018-11-21,5750.208869550152,5794.462521263861,5681.06253874748,5716.0966796875,2585262,86,100,0.0,79,86,56
479,2018-11-22,5688.438601742245,5731.770305839795,5567.663000959711,5610.07275390625,1763460,74,26,0.0,77,75,45
480,2018-11-23,5606.384694405815,5723.472485260862,5572.272503369306,5707.79931640625,1502222,74,0,0.0,62,74,55
481,2018-11-26,5752.052602957498,5767.725770812968,5654.325791623391,5658.935546875,1812247,94,24,0.0,97,96,100
482,2018-11-27,5666.311313086163,5699.501551822105,5584.257667322305,5615.60400390625,2828506,98,25,0.0,94,100,77
483,2018-11-28,5668.155343226185,5683.828511872061,5606.384619739499,5637.73095703125,2254939,97,50,95.0,100,95,71
484,2018-11-29,5672.765060628122,5717.01871297822,5625.745555006144,5673.68701171875,1600833,100,50,0.0,95,97,50
485,2018-11-30,5690.282508659269,5724.394701274368,5639.5751953125,5639.5751953125,3609202,92,0,0.0,85,89,79
486,2018-12-03,5693.970088487485,5714.25301302549,5646.9505816039255,5671.84326171875,2347715,95,24,88.0,96,93,66
487,2018-12-04,5646.028535561906,5732.691938949042,5615.604149266423,5726.23828125,2877078,100,25,0.0,100,95,89
488,2018-12-05,5687.516225831208,5716.096709378097,5579.64794921875,5579.64794921875,1923337,92,24,0.0,93,97,55
489,2018-12-06,5549.223126328322,5577.803607623584,5457.0280253758665,5490.21826171875,2574038,89,25,0.0,91,92,72
490,2018-12-07,5449.65259196856,5542.769646915071,5426.603815991701,5464.40380859375,2638281,88,52,0.0,75,87,97
491,2018-12-10,5474.545531515315,5638.652824309139,5464.40406960109,5538.16015625,3658305,94,100,0.0,86,90,75
492,2018-12-11,5542.770337586009,5682.906912987385,5534.472777200402,5627.58984375,2423566,88,0,0.0,80,93,67
493,2018-12-12,5661.701819765087,5672.765233189151,5594.399388102027,5618.3701171875,2032684,90,50,91.0,85,93,76
494,2018-12-13,5621.1358499742655,5674.609013710285,5578.726099425009,5625.74560546875,1525632,86,77,0.0,78,100,100
495,2018-12-14,5608.227873770136,5677.374198039865,5596.242510896716,5651.5595703125,1833776,86,26,0.0,74,95,61
496,2018-12-17,5637.73057209465,5691.203732058916,5569.506195588517,5571.35009765625,2487295,91,23,0.0,75,89,73
497,2018-12-18,5577.803770493943,5577.803770493943,5501.281834468985,5517.876953125,1899603,90,24,87.0,72,92,79
498,2018-12-19,5540.00409622806,5564.896775641965,5466.248009075748,5502.2041015625,2540556,84,26,0.0,70,93,98
499,2018-12-20,5450.57456299403,5614.681848551022,5400.789206701459,5481.9208984375,3868041,86,27,0.0,66,90,68
500,2018-12-21,5517.8774883229535,5552.911631105956,5399.867744211786,5440.43359375,5793502,83,0,100.0,56,83,50
501,2018-12-24,5469.935857569646,5504.0480481528375,5423.838302727495,5495.75048828125,612766,71,0,0.0,42,82,14
502,2018-12-27,5432.136143739073,5439.511752895542,5244.980061393684,5273.560546875,2656227,87,0,0.0,50,81,52
503,2018-12-28,5311.360113010334,5419.228388174752,5304.906455521866,5397.1015625,1484727,88,0,0.0,56,87,57
504,2018-12-31,5437.667429171366,5437.667429171366,5374.9747562002485,5414.61865234375,497220,78,0,0.0,43,87,35
505,2019-01-02,5399.867593146493,5462.560267951677,5294.765167737803,5442.27734375,1853042,91,28,0.0,74,94,71
506,2019-01-03,5418.306292247296,5595.320892912854,5385.116054622505,5540.92578125,2483351,90,53,0.0,74,91,68
507,2019-01-04,5565.818312543624,5613.759765625,5480.076867609624,5613.759765625,2495405,95,27,0.0,72,94,48
508,2019-01-07,5607.306641600749,5607.306641600749,5515.11153075562,5536.31640625,2582745,88,79,0.0,85,88,61
509,2019-01-08,5488.374789967865,5533.550392976167,5437.66748046875,5437.66748046875,2517905,92,25,0.0,88,92,78
510,2019-01-09,5469.014371166455,5495.750955246668,5379.585107174016,5448.7314453125,2519491,92,0,0.0,94,96,81
511,2019-01-10,5374.974376569622,5460.7158203125,5373.130474553646,5460.7158203125,2063859,90,26,0.0,94,95,59
512,2019-01-11,5429.36991151441,5450.574786359856,5266.1845703125,5266.1845703125,3467649,91,27,0.0,81,100,100
513,2019-01-14,5162.925865628971,5227.462438949333,5049.52588679462,5079.0283203125,4052678,92,25,0.0,85,89,62
514,2019-01-15,5068.887112046181,5139.877346245446,5049.526139082745,5123.2822265625,3143938,90,0,0.0,94,91,96
515,2019-01-16,5114.984423330604,5140.79905272016,5038.4624862115625,5067.04296875,3842704,94,77,0.0,96,91,69
516,2019-01-17,5033.8526436308985,5113.140432523253,5022.789231227314,5079.9501953125,2706165,96,52,0.0,96,97,73
517,2019-01-18,5089.170023563735,5188.740741416069,5073.496855012904,5135.267578125,3067401,91,26,90.0,84,94,53
518,2019-01-21,5147.25298656707,5220.087123400099,5126.970062385721,5199.80419921875,1282642,93,0,0.0,85,83,75
519,2019-01-22,5196.116440137915,5217.321315603346,5101.1554760970685,5122.3603515625,1931509,100,25,0.0,94,97,73
520,2019-01-23,5117.750583237004,5180.443258369433,5078.106685726792,5134.345703125,2964969,95,100,0.0,92,95,73
521,2019-01-24,5130.657339277059,5143.564653338133,5043.071993862626,5052.29150390625,2392031,98,0,0.0,93,97,100
522,2019-01-25,5008.038333032722,5061.511496382483,4938.8920011149285,4951.79931640625,3027190,90,0,0.0,85,93,59
523,2019-01-28,4932.438426129695,4970.238421544895,4897.404284037559,4909.3896484375,2616543,100,0,0.0,99,93,57
524,2019-01-29,4927.828632215348,4997.896915853958,4906.623756903664,4945.345703125,2936072,99,25,0.0,98,96,42
525,2019-01-30,4945.345901869052,5048.604429275713,4945.345901869052,5037.541015625,2617662,96,25,0.0,100,93,59
526,2019-01-31,5059.668035125181,5125.12656837844,5043.994865191302,5100.23388671875,3086343,96,51,0.0,95,89,71
527,2019-02-01,5115.906743968095,5161.082348663434,5100.23357499216,5145.4091796875,1650756,88,0,0.0,81,92,52
528,2019-02-04,5144.486752214102,5185.974548602926,5109.452613041319,5133.42333984375,1514636,96,65,0.0,91,90,48
529,2019-02-05,5135.267739602492,5272.638456514659,5120.516521679038,5263.4189453125,2352793,100,65,0.0,98,95,29
530,2019-02-06,5232.995026911248,5246.8242949527685,5196.116978800527,5245.90234375,1417591,97,0,0.0,92,95,72
531,2019-02-07,5231.151090391123,5303.985234934813,5199.804749701433,5210.8681640625,1797506,100,64,0.0,95,97,26
532,2019-02-08,5220.08725558506,5269.872616199965,5203.492135380092,5251.43359375,1435950,89,65,0.0,84,92,32
533,2019-02-11,5247.744976401602,5262.496192076659,5206.257182315503,5237.603515625,1699328,95,31,0.0,95,94,59
534,2019-02-12,5244.979273382222,5308.593892799234,5243.135371370136,5277.24755859375,2244169,100,64,0.0,90,94,65
535,2019-02-13,5285.54534614455,5297.53070974125,5221.008772931552,5274.48193359375,3197416,95,94,0.0,90,93,53
536,2019-02-14,5390.647924363972,5707.799093507328,5390.647924363972,5669.0771484375,4958517,89,0,0.0,83,92,100
537,2019-02-15,5669.076988050292,5763.115994845077,5645.106260828092,5753.896484375,3270034,88,100,100.0,80,95,64
538,2019-02-18,5752.974651254874,5772.335623638904,5675.53076171875,5675.53076171875,2907516,90,32,0.0,89,94,62
539,2019-02-19,5674.609212319721,5702.267746254667,5587.9458059902245,5617.4482421875,2844779,93,31,0.0,92,97,74
540,2019-02-20,5625.74541637204,5693.9697953972,5598.086884334812,5663.54541015625,2249275,93,32,0.0,98,93,45
541,2019-02-21,5646.950448904763,5682.906541559014,5596.2431387513325,5620.2138671875,2018263,94,0,0.0,92,96,28
542,2019-02-22,5623.901759620067,5713.331017109108,5606.384688565514,5678.296875,2018386,88,0,0.0,81,96,31
543,2019-02-25,5716.096668819555,5810.135678532393,5675.530821492449,5799.072265625,2294865,97,63,0.0,95,93,52
544,2019-02-26,5770.491275564104,5792.618099435895,5672.764470130362,5781.5546875,2917988,99,0,0.0,98,96,51
545,2019-02-27,5760.3503644507,5792.61865234375,5719.784516813724,5792.61865234375,2265681,93,92,0.0,94,100,58
546,2019-02-28,5852.846173033066,5852.846173033066,5765.053480437571,5795.26171875,2988970,99,98,0.0,100,98,61
547,2019-03-01,5867.9505959778135,5877.390670939168,5801.870071248333,5839.63037109375,2191759,87,51,0.0,84,89,60
548,2019-03-04,5855.678736876459,5898.159075931665,5793.3742395954905,5864.1748046875,1765808,94,0,0.0,90,91,41
549,2019-03-05,5884.943051843884,5957.631633010387,5860.398855605844,5944.41552734375,1776110,99,0,0.0,100,97,61
550,2019-03-06,5970.847274823829,6005.775551372206,5937.807013224014,5952.9111328125,1530889,100,73,0.0,96,97,52
551,2019-03-07,5929.3112942777,5951.967474991386,5867.006797315062,5907.59912109375,2196766,96,76,0.0,96,98,72
552,2019-03-08,5903.822479126386,5939.69476153873,5873.614241305464,5919.87060546875,1844928,93,53,0.0,79,91,69
553,2019-03-11,5947.24760150683,6015.21614552405,5928.367450390935,5961.40771484375,1501762,94,49,0.0,91,89,58
554,2019-03-12,5931.199218749999,5964.239481786169,5856.622625039789,5931.19921875,2089813,91,24,0.0,93,88,62
555,2019-03-13,5916.094965310539,5964.239347507896,5911.37492784021,5940.63916015625,1650333,89,49,0.0,86,86,74
556,2019-03-14,5965.18372787449,5972.735788299082,5911.375297349273,5955.74365234375,3425670,93,25,99.0,90,86,56
557,2019-03-15,5957.631402912815,5976.511553135958,5902.8789672657,5922.703125,9737384,82,25,0.0,78,82,54
558,2019-03-18,5937.8073026882375,6007.663859190452,5937.8073026882375,5994.44775390625,1262164,96,25,0.0,87,88,77
559,2019-03-19,5977.455670380712,6046.3682199602745,5977.455670380712,6011.43994140625,1469458,97,48,0.0,91,97,78
560,2019-03-20,6016.160073941694,6104.896783019132,6016.160073941694,6042.59228515625,1674037,97,100,0.0,86,94,74
561,2019-03-21,6041.64846743295,6173.809527658046,6041.64846743295,6159.6494140625,1782299,96,0,0.0,86,93,39
562,2019-03-22,6105.840975769072,6105.840975769072,5980.287968691569,5995.39208984375,1923870,94,26,0.0,78,88,88
563,2019-03-25,5989.727953213221,6022.768217730551,5967.071771829908,6018.9921875,1322243,98,75,0.0,88,92,66
564,2019-03-26,6012.383751824582,6083.184314139991,5988.783564386113,6052.97607421875,1507552,95,25,100.0,92,92,79
565,2019-03-27,6070.911886590918,6082.239975945465,5959.5190079378735,6000.111328125,2006305,97,0,0.0,90,93,100
566,2019-03-28,6000.111894278691,6157.761152671476,5985.951781249399,6132.27294921875,1719445,96,76,0.0,89,100,67
567,2019-03-29,5852.84681896903,5931.199445739099,5691.421527671659,5791.486328125,9710201,92,53,0.0,84,86,78
568,2019-04-01,5815.085964094666,5947.247008733182,5800.925852169112,5823.58203125,5259618,95,0,0.0,90,92,90
569,2019-04-02,5720.685964622406,5923.647595380462,5699.91779775414,5914.20751953125,3643221,98,19,0.0,100,88,54
570,2019-04-03,5914.20739716393,5946.303654387166,5772.606262355536,5819.806640625,8898146,99,0,0.0,92,88,63
571,2019-04-04,5747.117762774804,5825.470386675972,5747.117762774804,5775.43798828125,2652434,100,0,0.0,88,91,78
572,2019-04-05,5789.598179175778,5814.142374945967,5724.461659631815,5800.92626953125,2241171,89,100,0.0,80,90,72
573,2019-04-08,5826.414266147855,5850.01445355124,5797.150033767656,5839.63037109375,2054503,95,19,0.0,84,90,74
574,2019-04-09,5797.150256706862,5849.070670990997,5776.382090993207,5806.59033203125,2045252,95,19,0.0,90,92,78
575,2019-04-10,5788.653773169424,5830.190101613562,5773.549653735192,5777.32568359375,1694046,97,19,0.0,92,91,84
576,2019-04-11,5789.598468997305,5789.598468997305,5659.325423388039,5681.03759765625,2722651,91,19,0.0,87,91,72
577,2019-04-12,5682.925036270457,5720.68533551478,5603.628407857381,5652.716796875,2827378,86,60,0.0,79,88,66
578,2019-04-15,5609.292470204579,5658.380859375,5596.076365427928,5658.380859375,2258546,91,39,0.0,85,89,40
579,2019-04-16,5660.268935733582,5721.629422862116,5644.220808330735,5678.205078125,1499081,93,19,0.0,87,89,64
580,2019-04-17,5639.500801527624,5645.164846524137,5548.876081583425,5582.8603515625,2906745,96,20,0.0,81,93,62
581,2019-04-18,5531.883655551376,5563.979908842971,5480.907253264725,5489.4033203125,2258433,92,62,0.0,76,92,65
582,2019-04-23,5529.995773292213,5598.908318777077,5507.339593954724,5583.80419921875,3409836,96,19,0.0,86,95,49
583,2019-04-24,5592.299919402188,5628.172201126915,5537.547489401288,5577.19580078125,2336805,92,19,0.0,81,100,82
584,2019-04-25,5600.796584551839,5606.460629639874,5531.884035980747,5559.26025390625,2231022,95,0,0.0,84,96,73
585,2019-04-26,5664.044468561259,5697.0847279612,5412.938497121711,5470.52294921875,6169606,91,0,100.0,73,92,100
586,2019-04-29,5515.835440272501,5578.139930955024,5475.243120585402,5513.00341796875,2363206,94,0,0.0,82,89,74
587,2019-04-30,5482.795825783706,5531.884218163313,5398.779154210919,5405.38720703125,3610046,92,95,0.0,85,89,48
588,2019-05-01,5400.667095657445,5410.107170986335,5310.986380033,5327.978515625,3368511,97,0,0.0,95,100,49
589,2019-05-02,5351.578505976123,5414.827008339927,5321.370266041172,5369.5146484375,3240399,97,24,0.0,99,93,67
590,2019-05-03,5388.394628549033,5491.2914425840445,5375.178523994077,5419.546875,1733983,92,100,0.0,92,90,47
591,2019-05-07,5469.579663301991,5512.060002419801,5425.211309112279,5440.3154296875,2442550,100,0,0.0,100,90,46
592,2019-05-08,5430.875558824711,5540.380437118413,5428.9875436817165,5508.2841796875,2673845,91,24,0.0,99,91,53
593,2019-05-09,5494.123552756501,5587.580293602359,5479.019433023837,5499.78759765625,3191294,95,0,0.0,96,96,100
594,2019-05-10,5460.139710888088,5490.347952718728,5355.354872038058,5373.291015625,3230191,88,25,0.0,88,88,70
595,2019-05-13,5376.123155697372,5388.39525420906,5327.034761650618,5358.18701171875,1936788,92,24,100.0,90,89,51
596,2019-05-14,5391.227471579894,5504.508385008293,5380.843387848957,5478.076171875,2177586,100,49,0.0,96,92,60
597,2019-05-15,5480.907758043345,5510.171991680849,5440.315433965518,5495.06787109375,1351034,89,48,0.0,95,91,62
598,2019-05-16,5490.348162468113,5551.708656030772,5448.811828364159,5550.7646484375,1691680,94,0,0.0,93,93,56
599,2019-05-17,5545.099937832446,5575.308177194149,5504.507616190159,5546.0439453125,1232891,87,0,0.0,87,95,38
600,2019-05-20,5555.484362172556,5568.700467707036,5467.69166112208,5497.89990234375,2118164,95,24,0.0,88,93,71
601,2019-05-21,5512.059817531927,5555.48416272913,5484.683599907603,5539.43603515625,2210818,93,0,0.0,86,94,58
602,2019-05-22,5568.699823551043,5616.844202429005,5526.219489246958,5605.51611328125,3029281,95,96,0.0,91,90,59
603,2019-05-23,5655.54873027386,5724.461275309746,5647.052663077655,5676.31689453125,2917097,89,0,96.0,80,84,49
604,2019-05-24,5685.757029999026,5761.277628106268,5646.108715992723,5748.0615234375,1866196,88,77,0.0,82,83,53
605,2019-05-28,5726.349064190647,5732.957116193505,5605.51611328125,5605.51611328125,4130780,94,24,0.0,86,90,65
606,2019-05-29,5568.700623700796,5597.020850639435,5525.276275728219,5548.87646484375,1548888,97,48,0.0,92,91,49
607,2019-05-30,5509.227777622292,5578.140325217635,5496.955680105312,5533.77197265625,1367178,96,25,0.0,86,91,77
608,2019-05-31,5518.668094147791,5556.428395852531,5470.523709474247,5506.39599609375,1882108,90,25,0.0,77,82,52
609,2019-06-03,5477.131597054277,5614.95669411907,5417.659123663306,5611.1806640625,2367802,93,42,0.0,91,87,62
610,2019-06-04,5594.188974549023,5668.765574108485,5568.700769636295,5651.7734375,2431723,96,43,0.0,91,89,57
611,2019-06-05,5653.661045955959,5675.3732189492775,5604.572654840629,5625.3408203125,1322802,93,0,0.0,96,87,57
612,2019-06-06,5652.716478946961,5734.845125184166,5632.89232295867,5706.52490234375,1435309,94,85,0.0,94,87,97
613,2019-06-07,5682.924990992556,5748.061506670046,5665.932856467994,5690.47705078125,1763532,95,0,0.0,83,84,56
614,2019-06-10,5721.6298427356805,5788.654379748423,5702.749691464485,5762.22216796875,1231486,98,84,0.0,99,86,59
615,2019-06-11,5804.702113429556,5850.014473397782,5789.5979934401485,5793.3740234375,1656141,92,85,99.0,91,87,59
616,2019-06-12,5768.830324865379,5855.679022277852,5753.726203576254,5850.958984375,2207628,94,0,0.0,97,94,67
617,2019-06-13,5846.238609661315,5881.166888130146,5813.198346244853,5847.1826171875,1591623,94,0,0.0,91,91,77
618,2019-06-14,5834.910579715155,5897.215077087943,5828.302526963495,5867.0068359375,1772483,86,44,0.0,87,89,88
619,2019-06-17,5864.1745900000005,5907.598935,5816.974215,5900.046875,1403292,97,0,0.0,97,89,72
620,2019-06-18,5930.255412837608,6069.024522307065,5916.095299626439,6051.08837890625,2552146,99,43,100.0,100,94,100
621,2019-06-19,6098.288708212209,6115.280843931686,6008.607991914971,6088.8486328125,2308008,97,42,0.0,99,95,63
622,2019-06-20,6136.048624260426,6178.528960889921,6079.408175421098,6122.83251953125,1554189,100,87,0.0,98,95,47
623,2019-06-21,6114.337121915055,6129.441243259913,5959.519878130268,6020.88037109375,6156648,98,0,0.0,86,92,51
624,2019-06-24,6036.928183824314,6091.680620831634,6013.32799545909,6077.5205078125,2112753,99,0,0.0,92,88,81
625,2019-06-25,6057.696198940425,6114.3366496084045,6030.319981117568,6081.29638671875,1296454,98,0,0.0,98,100,55
626,2019-06-26,6071.856414473685,6079.408474690691,5978.399669288222,6008.60791015625,2709449,98,42,0.0,92,98,85
627,2019-06-27,6042.591982999371,6063.360147915164,5984.063518236684,6050.14404296875,1691195,94,42,0.0,91,87,68
628,2019-06-28,6020.880055735962,6095.45665097007,6010.495972855263,6077.5205078125,1579338,89,45,0.0,90,83,61
629,2019-07-01,6103.008149896381,6151.152529733151,6075.631933910767,6106.7841796875,2419796,88,64,96.0,94,88,68
630,2019-07-02,6129.440544357346,6181.360955560126,6095.456275206435,6166.2568359375,1755274,90,63,0.0,92,93,43
631,2019-07-03,6191.745565678488,6262.546132445661,6153.985263402663,6232.337890625,1362292,89,0,0.0,95,82,36
632,2019-07-04,6236.113361566253,6240.833398927414,6181.360928176783,6209.68115234375,925371,81,33,0.0,89,74,55
633,2019-07-05,6208.737485576738,6238.945726345852,6144.544973942374,6161.537109375,1156314,84,34,0.0,81,83,56
634,2019-07-08,6098.288834023517,6105.840894499088,6057.696508967323,6076.57666015625,1504293,93,64,0.0,92,88,60
635,2019-07-09,6073.743777957796,6120.944149250599,6067.135725976804,6113.39208984375,1417199,96,0,0.0,100,92,80
636,2019-07-10,6094.512789672908,6182.305492498122,6052.976457153452,6125.6650390625,1518014,90,63,0.0,95,88,50
637,2019-07-11,6142.657195040739,6146.433225282042,5982.175909785333,6024.65625,1969678,94,32,0.0,97,94,56
638,2019-07-12,6028.432277305454,6040.704375583714,5938.751559118166,5969.90380859375,2434471,92,0,0.0,84,100,55
639,2019-07-15,5951.9670365037855,6018.04755871715,5942.526961901876,5976.51123046875,1724872,96,0,0.0,93,93,100
640,2019-07-16,6033.151589355089,6073.743909546337,5993.5032766101485,6052.03173828125,1669482,97,0,0.0,96,95,51
641,2019-07-17,6058.640206451559,6090.73646183008,6032.207996139834,6081.29638671875,1789994,95,0,0.0,99,90,46
642,2019-07-18,6075.631897563749,6091.680024079999,6009.551376614485,6043.53564453125,1567330,100,0,100.0,91,96,60
643,2019-07-19,6060.528233201291,6092.624488641921,6002.943774910749,6032.2080078125,1748279,91,69,0.0,79,88,47
644,2019-07-22,6001.055893126102,6071.856458170062,5969.90364450676,6022.76806640625,1762742,97,66,99.0,92,90,75
645,2019-07-23,6056.752577979965,6146.433297261153,6035.984411409586,6102.06494140625,2689071,93,0,0.0,90,88,46
646,2019-07-24,6107.728682864592,6107.728682864592,5963.295531631473,6002.94384765625,2679944,93,100,0.0,93,87,88
647,2019-07-25,6239.889378991788,6508.931508040602,6236.113349110402,6466.451171875,4720037,97,68,0.0,92,92,82
648,2019-07-26,6457.955587691211,6531.588175885907,6390.931052283218,6518.3720703125,3590732,90,34,0.0,76,86,88
649,2019-07-29,6581.620553240338,6937.796256624225,6561.796394947445,6777.97412109375,3202917,97,33,0.0,82,94,85
650,2019-07-30,6763.814021152279,6843.11065447772,6711.893606474906,6728.8857421875,2041383,98,33,98.0,86,89,87
651,2019-07-31,6714.72510699175,6740.213308578813,6578.788031860749,6665.63671875,2077054,94,0,0.0,83,92,60
652,2019-08-01,6640.148758816189,6801.574041408962,6627.735152372287,6796.85400390625,1552989,99,32,0.0,78,89,56
653,2019-08-02,6760.038148726152,6862.934972942205,6693.9576194130905,6834.61474609375,3744861,95,0,0.0,73,90,62
654,2019-08-05,6773.254341225436,6814.790674467795,6676.965568709061,6701.509765625,2402859,93,0,0.0,77,88,65
655,2019-08-06,6702.453054338609,6761.925525102459,6659.972718078717,6679.796875,2577697,95,0,0.0,84,84,85
656,2019-08-07,6696.788982285304,6761.925497619063,6676.02081797599,6723.22119140625,1574563,93,32,0.0,84,90,70
657,2019-08-08,6825.165474036166,6904.221719848312,6777.483725579857,6891.919921875,3890610,96,0,0.0,81,92,74
658,2019-08-09,6871.893344522642,7110.302078373691,6844.23793139592,7010.17041015625,2708310,92,100,0.0,70,84,82
659,2019-08-12,7007.308982243349,7053.083455725615,6960.83837393589,6990.1435546875,1607321,95,64,0.0,78,87,65
660,2019-08-13,6967.257031994858,7047.362368798522,6958.6743173373225,7001.587890625,2340553,99,32,0.0,86,90,81
661,2019-08-14,7049.269758563764,7128.564413869409,6903.36360690518,6931.97265625,1871096,96,30,0.0,82,87,61
662,2019-08-15,6921.482050430066,6972.921060659414,6833.747640311635,6894.7802734375,1708003,88,33,0.0,76,90,42
663,2019-08-16,6948.183753504643,6975.839165095589,6884.290216380733,6919.57470703125,1546552,91,0,0.0,74,89,72
664,2019-08-19,6949.137336595783,7013.030873243501,6919.601197055924,6943.41552734375,2081695,100,0,0.0,88,93,69
665,2019-08-20,6977.747135201713,7089.322427646513,6931.97265625,6931.97265625,1752545,97,32,0.0,89,91,78
666,2019-08-21,6910.038882655448,7092.183159026852,6837.562626088817,7068.34228515625,1714191,97,31,0.0,90,92,100
667,2019-08-22,7082.646762983321,7132.235780308639,6965.349664309974,6984.42236328125,2041405,99,0,0.0,94,93,66
668,2019-08-23,7013.985286396016,7060.713400472618,6967.257172319414,6973.9326171875,1412236,92,0,0.0,79,90,62
669,2019-08-27,6918.621418484008,6956.766815691363,6820.397020675069,6904.31689453125,6546968,93,62,42.0,95,100,65
670,2019-08-28,6920.528613845736,7012.077566157876,6878.56867736934,6929.111328125,2195275,97,31,0.0,96,96,79
671,2019-08-29,6925.29708343941,7056.898707993891,6895.734399662679,7023.521484375,1969317,97,62,0.0,100,95,68
672,2019-08-30,7039.732828887247,7073.110050373436,6951.0447832239415,6978.7001953125,1749420,94,63,0.0,86,94,58
673,2019-09-02,7063.573932315001,7231.413680132936,7006.355836467978,7183.73193359375,1404763,83,45,0.0,72,79,69
674,2019-09-03,7171.334465427321,7193.268068180622,7050.222832833003,7085.50732421875,1900408,100,43,0.0,89,87,61
675,2019-09-04,7124.60622042962,7129.143436402466,7012.0773040849945,7048.3154296875,1145202,95,0,0.0,90,91,99
676,2019-09-05,7043.547179335497,7047.361718831482,6824.211158316385,6857.58837890625,2160586,96,0,0.0,90,90,61
677,2019-09-06,6841.377150860398,6941.508820896687,6817.536277042233,6918.62158203125,1630396,94,45,0.0,81,92,70
678,2019-09-09,6928.1574960792495,6972.97833604012,6640.159758458336,6679.2587890625,2387392,96,0,0.0,97,90,70
679,2019-09-10,6624.901574851441,6665.907875084436,6442.757311025815,6529.5380859375,3259675,96,0,0.0,97,91,93
680,2019-09-11,6653.510573403278,6681.165984988299,6546.70346659216,6596.29248046875,2749834,94,43,0.0,94,95,83
681,2019-09-12,6651.60358733954,6660.186301645785,6542.889206127109,6583.8955078125,3680551,97,44,0.0,100,99,89
682,2019-09-13,6583.895436308945,6589.426332544969,6487.578310140462,6530.1943359375,1355364,94,45,0.0,86,93,68
683,2019-09-16,6501.882865116204,6585.802737825243,6478.0419921875,6478.0419921875,1717629,98,85,0.0,92,90,75
684,2019-09-17,6513.326318408975,6629.669775341024,6476.5922837093385,6571.498046875,2536082,100,0,0.0,97,97,100
685,2019-09-18,6571.498299414878,6624.90185546875,6509.512028995205,6624.90185546875,1398377,96,42,0.0,100,94,70
686,2019-09-19,6609.643705892315,6805.1388667216215,6597.246451790945,6796.55615234375,2469292,99,0,0.0,95,91,82
687,2019-09-20,6760.318134344588,6906.224281129003,6738.38453057961,6834.70166015625,5030132,94,45,0.0,86,89,55
688,2019-09-23,6926.25054916318,6940.497799248476,6834.701595188285,6837.5625,5393402,99,0,0.0,97,92,44
689,2019-09-24,6847.0982075461525,6984.421625636214,6802.829621127756,6909.08447265625,2189306,100,0,0.0,98,94,49
690,2019-09-25,6905.27057691016,6988.23681640625,6871.893354124378,6988.23681640625,2182636,100,42,0.0,99,100,91
691,2019-09-26,6975.8394354703805,7122.670808894151,6948.184022807544,7036.8720703125,3246686,93,44,0.0,96,97,77
692,2019-09-27,7028.289269637597,7092.182808452484,6970.117540268819,7040.6865234375,1791440,93,44,0.0,87,92,70
693,2019-09-30,7010.170405852435,7028.28946961399,6828.979768236877,6924.34326171875,2109423,95,0,0.0,94,96,78
694,2019-10-01,6892.873083003433,6926.250304628381,6766.993275732203,6805.138671875,2502742,92,0,0.0,88,87,77
695,2019-10-02,6739.337610919608,6771.761196425659,6518.094321584197,6579.126953125,2851056,88,0,0.0,84,95,96
696,2019-10-03,6577.219774335262,6629.669692790886,6531.445300046717,6618.22607421875,2394950,93,0,100.0,90,91,56
697,2019-10-04,6638.252617656384,6728.847934231209,6628.716268543245,6673.537109375,1519065,88,73,0.0,81,93,64
698,2019-10-07,6655.418049240491,7846.398162517768,6648.742604858104,6716.45068359375,2326427,98,35,0.0,90,94,81
699,2019-10-08,6731.708599337124,6772.714899063926,6684.02685546875,6684.02685546875,1510683,97,35,0.0,91,95,90
700,2019-10-09,6676.397956380117,6784.1587004268185,6653.510718706481,6762.22509765625,1676761,100,35,0.0,100,95,95
