,Date,Open,High,Low,Close,Volume,bank,capital,Barclays,banking,business,London
273,2018-01-31,182.09300218973613,182.8991142807505,178.36694442002258,179.08349609375,53613477,89,98,91,95,96,84
274,2018-02-01,180.79426855561152,181.86908928370775,176.5397590204533,176.7547149658203,46811134,96,99,95,91,97,80
275,2018-02-02,177.18462918684116,177.63247223260663,174.94541395801394,175.16036987304688,38872443,97,97,86,84,85,82
276,2018-02-05,173.583974064645,175.8590108126408,172.7778483504715,173.6914520263672,45753135,96,94,98,82,92,84
277,2018-02-06,168.9443205820861,172.11505726938714,167.61870888064306,169.3384246826172,82124653,95,100,99,81,97,84
278,2018-02-07,171.16560683254275,173.79891229627978,170.28782467754613,173.04653930664062,93588729,91,98,91,82,97,81
279,2018-02-08,172.45540974012386,177.25628817420483,171.38058906591482,173.85269165039062,64720143,91,95,84,77,95,81
280,2018-02-09,172.77786254882812,174.53341351470866,171.63138530595842,172.77786254882812,144212087,94,97,91,77,85,84
281,2018-02-12,174.65881429457704,175.78737402063675,172.473337713593,173.15406799316406,40766079,97,93,92,76,93,93
282,2018-02-13,173.5123267794906,175.4290946458172,172.7062146894518,172.867431640625,30184717,87,94,92,66,96,85
283,2018-02-14,174.82002122217872,175.84111658293372,172.61664088340848,175.28578186035156,35424730,87,90,85,74,88,79
284,2018-02-15,176.718880522893,179.18201744089126,176.43225439405188,177.793701171875,48541201,89,95,84,77,87,82
285,2018-02-16,178.63565298113286,179.31636955418142,177.22046718416738,179.18202209472656,52709789,89,96,89,72,79,83
286,2018-02-19,179.76420463398168,181.4660164914233,179.4059356466707,180.0329132080078,30775951,89,90,87,68,87,86
287,2018-02-20,180.70469061847467,181.5555897739671,179.13723977048295,180.0777130126953,55803915,93,98,80,72,100,85
288,2018-02-21,180.03291300316062,181.46601628494545,179.04765278854782,181.01817321777344,73438598,95,98,91,70,93,83
289,2018-02-22,186.1235836804977,192.5725211916377,186.1235836804977,188.98977661132807,108366042,94,100,100,71,93,81
290,2018-02-23,186.75056800441445,188.7210748614514,186.75056800441445,187.9149627685547,46441488,93,96,92,74,84,82
291,2018-02-26,188.0045197338058,189.348048975354,186.7505645751953,186.7505645751953,45828616,94,95,91,80,93,93
292,2018-02-27,187.82540170366565,190.15419139337337,187.37755858388243,189.88548278808597,75807825,96,98,85,82,95,92
293,2018-02-28,188.9449862838282,193.2890694787196,188.90019924393624,191.2289886474609,81046305,100,97,93,100,92,100
294,2018-03-01,191.00296020507807,192.3591942420373,190.18922530143303,191.00296020507807,55056984,92,90,81,99,87,99
295,2018-03-02,188.87818331005928,190.32483843187217,184.44782441853647,185.62322998046875,61214079,86,94,88,83,85,100
296,2018-03-05,184.7643041455565,187.3411407470703,184.5382651210556,187.3411407470703,86995443,94,88,87,93,97,81
297,2018-03-06,189.87278278285945,192.44963321058628,189.1494551368021,191.0933990478516,56515338,94,95,87,93,99,79
298,2018-03-07,191.09339067605063,191.81670449409225,190.09881348175333,190.73171997070312,72558950,92,89,79,92,100,79
299,2018-03-08,192.585238016622,192.81127702837856,190.37005846067257,191.95233154296875,46362521,92,88,79,89,95,77
300,2018-03-09,192.31398960460675,192.7208570689604,189.8727710221586,190.55088806152344,40946591,93,100,81,91,92,81
301,2018-03-12,191.72627719280683,193.6249964618659,190.59608222444123,191.2289886474609,39289664,93,90,89,89,95,83
302,2018-03-13,191.50024990508211,192.90169451078748,189.55630616286956,189.6015167236328,47728134,97,92,77,85,97,82
303,2018-03-14,189.0590337043252,189.3302694795824,187.3863395098324,187.5219573974609,51810247,93,89,74,81,96,81
304,2018-03-15,187.52195046362263,188.9686055943586,185.8040595676588,187.1602935791016,72189652,97,91,77,87,97,84
305,2018-03-16,186.57261392002732,190.4152772866683,186.21094320772372,189.4207000732422,64316443,94,87,76,82,85,84
306,2018-03-19,194.393561578566,199.00476320896053,193.3085770173929,196.20187377929688,100833219,95,94,82,84,96,87
307,2018-03-20,195.3429083019541,196.56351063504792,195.02644818060065,195.2524871826172,48334830,87,96,80,82,98,81
308,2018-03-21,194.890821846311,195.34289983073933,189.87275345989167,191.18377685546875,47770479,85,92,75,81,95,78
309,2018-03-22,189.5563014807868,190.64129972700167,186.21092701182647,187.1602935791016,40465039,89,90,76,82,97,83
310,2018-03-23,185.44239921961864,185.93967397746604,183.0011670075561,184.7642822265625,51836215,90,90,81,88,85,84
311,2018-03-26,185.30676502893377,187.79319396973665,184.4930301668375,186.16571044921875,49037824,94,91,81,89,93,88
312,2018-03-27,188.15488479311983,189.2850798872728,185.89449460481384,186.3917694091797,43549367,95,87,78,89,97,86
313,2018-03-28,185.3971886015384,186.2561340332031,182.86554906900645,186.25613403320312,52744816,100,85,79,100,94,85
314,2018-03-29,187.25070527255687,188.29047911045916,184.5834341472574,186.7082061767578,64604049,96,83,100,96,91,85
315,2018-04-03,185.6232289075692,189.87275933338455,185.5328077893564,187.0246734619141,56800094,100,100,100,100,90,67
316,2018-04-04,187.1603004995672,188.1548776632645,183.1368088761123,187.5219573974609,40605934,94,96,83,90,92,65
317,2018-04-05,191.09338360666464,191.8619079589844,188.78778295705283,191.8619079589844,50014939,93,96,82,86,93,62
318,2018-04-06,191.59065497403685,191.59065497403685,189.4658966064453,189.4658966064453,39367016,91,99,92,84,84,66
319,2018-04-09,191.0029589732916,191.13857685758245,188.064451912164,190.95774841308597,40824992,94,100,83,81,97,67
320,2018-04-10,192.3139732186048,194.21270628557653,191.36460668511896,194.16749572753903,47633985,86,96,76,79,96,64
321,2018-04-11,193.44418116786912,194.9360469052572,192.9016958239949,194.03189086914065,57975849,86,98,79,74,91,61
322,2018-04-12,193.9866755139061,196.02102654489164,193.9414649539524,195.29769897460935,35579006,86,96,80,75,92,64
323,2018-04-13,195.9758279975849,198.1006002787192,192.40441428353785,192.90170288085935,49698774,90,93,83,75,84,62
324,2018-04-16,194.3935170273596,195.65932975924065,192.94686207978916,193.30853271484372,124872788,91,100,90,79,94,64
325,2018-04-17,193.444188199922,193.444188199922,191.22900859017585,191.45504760742188,47065417,88,98,84,74,100,63
326,2018-04-18,192.08793535336815,193.80583999460893,190.86733305713636,193.4893798828125,57783345,84,98,77,71,94,67
327,2018-04-19,193.44417279274933,195.07165634656283,193.08251591249103,193.6702117919922,57974131,85,97,80,72,94,68
328,2018-04-20,194.6647983821241,195.88540075965045,193.80585290245892,194.8456268310547,41349994,85,94,83,72,80,66
329,2018-04-23,194.7100102128914,195.88540203676675,194.07708994301836,195.6141662597656,118217783,86,95,85,74,92,78
330,2018-04-24,195.9758194054966,195.9758194054966,194.03188946048925,194.7552032470703,32704204,85,97,78,74,96,68
331,2018-04-25,193.35377374454512,194.80041512380632,191.68107956004252,192.58523559570312,54388956,84,95,86,73,93,66
332,2018-04-26,188.51653812953404,196.78956054330672,187.34113249464096,189.87277221679688,87651927,90,93,82,74,91,65
333,2018-04-27,190.3248301213685,190.46044799722424,186.88903470433056,188.9233856201172,72486645,95,94,87,85,83,65
334,2018-04-30,188.78776651360005,189.37546236691065,187.115072475216,187.3863220214844,57926034,99,95,93,86,91,73
335,2018-05-01,186.93424156170403,188.3356860352164,185.48758653169293,185.80404663085935,26414858,88,90,100,80,96,93
336,2018-05-02,186.16573283642091,186.9342710290737,184.49305235289293,185.7588653564453,55382600,91,95,92,100,99,91
337,2018-05-03,185.939688034996,186.7534367659802,182.68473450003876,183.27243041992188,50081359,91,96,78,93,97,100
338,2018-05-04,182.63951824382625,185.8944854736328,181.5997443268101,185.8944854736328,79776275,96,90,93,91,84,88
339,2018-05-08,186.34655623560485,187.34111955309712,184.17657356809104,187.0698699951172,61290361,90,99,89,90,99,87
340,2018-05-09,187.34113471240784,190.9577589879228,187.34113471240784,190.73171997070312,47175088,86,99,91,87,98,85
341,2018-05-10,193.0372831876338,194.031860188629,190.6864723469129,193.30853271484372,39586132,84,94,86,78,95,85
342,2018-05-11,193.21813847899145,194.07708393767825,191.8619044506461,193.8962554931641,24559430,86,94,87,82,87,84
343,2018-05-14,193.7154400299329,196.02104079188825,191.27422137458527,191.59066772460935,30761349,87,97,84,86,96,85
344,2018-05-15,191.9071234097076,192.8564900303637,190.41527143176697,191.3194274902344,33125052,92,100,81,86,98,86
345,2018-05-16,190.8673518270308,191.6358762084589,188.51654052734372,188.51654052734372,35591185,86,98,76,79,97,87
346,2018-05-17,189.05904905966807,189.9179946091739,187.92885391654792,188.9686279296875,52548787,87,96,78,76,100,81
347,2018-05-18,188.96861506082928,189.69194266243267,186.8438428179305,187.6123809814453,47992028,89,94,83,78,89,88
348,2018-05-21,188.6521653200159,190.55089865431935,188.2452978330444,188.87820434570312,31741219,85,92,77,76,93,93
349,2018-05-22,189.46589550682293,191.2742075349552,188.6069500527253,190.86734008789065,36993710,87,90,69,78,99,90
350,2018-05-23,191.8166951673916,192.26877317984955,187.6123751700628,188.78778076171875,48188515,83,92,85,77,96,85
351,2018-05-24,189.01381498816244,189.6919319897012,185.39719097995584,185.62322998046875,56732534,91,92,82,76,96,88
352,2018-05-25,186.8438333863948,188.10966007438572,183.58888003797333,186.4369659423828,42638275,92,87,93,86,85,88
353,2018-05-29,184.04098334530408,184.17660124651215,178.22725224506175,179.71006774902344,80551999,90,95,95,89,94,91
354,2018-05-30,179.47497847314045,180.4514686765636,177.44966392570802,180.0897979736328,63534542,90,93,84,88,95,90
355,2018-05-31,180.55993977968328,181.780555826143,177.44964111591685,178.33572387695312,66922727,93,96,92,93,93,91
356,2018-06-01,179.58347201355767,183.72450841910168,179.58347201355767,182.54910278320312,44908763,100,81,100,94,83,92
357,2018-06-04,183.67928744715684,185.08073201836797,182.8655525587508,184.9451141357422,36941868,95,85,94,94,95,95
358,2018-06-05,183.95051636741093,183.95051636741093,178.84204101562497,178.842041015625,52802094,93,91,81,97,100,89
359,2018-06-06,179.27603580247126,182.32303685654904,178.7697106916087,181.9613800048828,98506035,88,84,82,89,99,95
360,2018-06-07,181.9614080634984,183.9053380845281,181.05725199858665,181.87098693847656,40826403,90,83,83,86,97,91
361,2018-06-08,180.96682163251413,181.3737028780085,178.9143974033264,179.9270477294922,35815683,94,85,89,87,86,88
362,2018-06-11,181.50932430267332,182.142230768872,180.37912925720212,180.83120727539065,39582247,92,85,81,86,90,88
363,2018-06-12,181.73535088766823,182.14221831695764,179.5472950847787,179.76429748535156,58642308,87,97,76,80,98,90
364,2018-06-13,180.1078769692783,180.96682243161,178.76972991860376,178.91439819335938,52338989,85,85,77,78,92,90
365,2018-06-14,178.42616056096873,181.96141420521715,176.92525813143698,181.37371826171875,53958702,85,82,72,78,88,91
366,2018-06-15,180.79505403705636,181.64494915492656,175.40627778322903,175.89451599121094,76095469,83,82,77,81,80,89
367,2018-06-18,176.09340399272716,178.2633865029237,175.0265066173654,176.2742462158203,26562810,94,81,77,81,92,89
368,2018-06-19,173.74263318634104,175.5328583364469,172.22364381933704,174.5021209716797,52893403,82,83,76,78,92,86
369,2018-06-20,175.858352627391,177.55817042493783,174.97228355681568,175.13502502441406,43594187,84,80,78,75,93,88
370,2018-06-21,175.11693336635707,175.62327233235493,171.15673933423824,171.97047424316406,45896670,82,80,76,74,92,83
371,2018-06-22,172.56721071882123,175.85833793081483,172.2236270319472,175.42434692382812,31857132,84,76,80,79,82,88
372,2018-06-25,174.12235737824966,174.46594105974015,172.06088288195704,172.20555114746094,30477268,84,80,77,81,91,90
373,2018-06-26,172.567226714454,173.652211230653,170.81316174504107,170.9397430419922,31013944,84,79,77,81,97,85
374,2018-06-27,171.3194856006724,171.69922948857285,168.1911133733526,169.98133850097656,81278782,82,77,81,81,93,84
375,2018-06-28,168.86019424439957,171.98858053148075,168.69745276287807,171.7173309326172,40182754,86,100,82,87,93,83
376,2018-06-29,173.45328249875703,174.59252788032595,170.77698848367962,170.88548278808594,40829966,97,94,89,100,87,88
377,2018-07-02,168.8782787994474,169.6016064538972,167.1965478662908,167.6305389404297,45534173,99,93,99,98,89,81
378,2018-07-03,168.19111357437447,168.96868833519326,166.7444583647448,167.95602416992188,112941066,96,96,92,90,93,84
379,2018-07-04,167.30503070522118,168.93251436697292,167.30503070522118,167.95602416992188,49836923,81,84,89,90,79,90
