,Date,Open,High,Low,Close,Volume,Legal & General,assurance,insurance,business,pensions,investment
489,2018-12-06,194.28477450200228,194.28477450200228,184.25925243808385,185.63372802734372,26830349,65,95,93,97,86,91
490,2018-12-07,187.97839433679624,189.1911581712272,186.19967651367185,186.19967651367188,23284715,100,79,90,87,67,82
491,2018-12-10,186.19969583613965,186.76564988356373,183.20821386814976,183.9358673095703,24371239,16,86,98,94,85,87
492,2018-12-11,184.5826721191406,186.2805342144709,181.5911902338584,184.58267211914065,19024636,95,85,95,94,88,93
493,2018-12-12,182.96565113878552,187.41245214494003,182.39969711446764,186.60394287109372,22753982,97,84,91,94,74,88
494,2018-12-13,187.0082005999029,189.433728461544,185.2294826354073,186.11883544921875,13848222,49,82,97,96,78,91
495,2018-12-14,184.74436398443737,186.4422383474896,182.3188362297183,185.3103179931641,14352525,98,82,90,85,77,73
496,2018-12-17,184.9060707279656,185.3911812329692,180.9443801723029,181.1869354248047,20301841,15,82,91,88,68,79
497,2018-12-18,181.67203069856356,184.82522425710516,180.05501215681065,183.1273498535156,15483767,47,89,94,92,74,84
498,2018-12-19,183.36990422198843,186.1188307950247,182.72309434101743,184.90606689453125,13837153,34,89,91,89,98,89
499,2018-12-20,181.4294789616921,184.7443719711979,180.62096967516607,182.7230987548828,21522259,86,82,91,87,79,73
500,2018-12-21,182.39969491491183,184.50181159943924,181.34863040421197,183.36990356445312,32763076,0,77,89,79,79,69
501,2018-12-24,181.7528870181405,184.09755897483828,181.7528870181405,183.2082061767578,3582074,19,52,60,54,48,52
502,2018-12-27,184.74435685703864,185.4720102206328,179.32734754786085,180.86351013183597,11771998,17,87,91,75,60,68
503,2018-12-28,181.34863173040512,189.0294697954911,181.26777586865524,188.38265991210935,16781086,70,70,98,71,57,69
504,2018-12-31,189.19116805435772,189.51456682568465,186.44224148746216,186.76564025878903,5040504,0,53,81,66,51,66
505,2019-01-02,185.55286666793435,187.97839433679624,182.56138501037904,186.19967651367188,12793400,53,94,100,79,78,79
506,2019-01-03,184.82521514852792,186.84648822610643,183.53159544412893,184.09754943847656,9158516,0,95,97,85,87,89
507,2019-01-04,186.68478464090296,190.161376953125,185.95713123603264,190.161376953125,12237819,69,93,97,85,94,90
508,2019-01-07,192.91031586047671,193.63796926534704,189.91882170587743,190.161376953125,14490681,0,99,100,92,94,87
509,2019-01-08,190.8081759528635,194.3656115867276,190.8081759528635,193.23370361328125,12452899,65,98,97,94,75,92
510,2019-01-09,194.20393262582263,195.98265062974292,190.7273401463717,194.52734375,16755539,33,96,93,94,87,90
511,2019-01-10,193.07201310399336,195.74009612036627,191.85924921808493,195.5783843994141,9525111,100,89,96,98,76,92
512,2019-01-11,196.71029417605908,198.97412244197147,195.9017849622955,196.7911376953125,10652915,87,89,88,88,77,91
513,2019-01-14,196.79115648799703,199.45923961558137,194.85073912441172,198.32733154296875,12200599,65,97,95,88,72,82
514,2019-01-15,200.59116315542343,201.0762613354537,196.95287128926853,197.84222412109372,17119501,48,87,94,93,76,94
515,2019-01-16,198.65073448152663,206.250729377829,198.32733569311927,204.79541015625,28388454,98,89,94,96,93,94
516,2019-01-17,202.93582153320312,204.4719841718132,200.5911496454568,202.93582153320312,15973862,33,95,94,94,85,97
517,2019-01-18,205.0379689919295,209.8890249238817,204.6337143309335,207.78689575195312,21128689,51,90,90,84,69,92
518,2019-01-21,208.59539748998532,208.59539748998532,205.03796153730835,208.51454162597656,12237874,49,94,90,87,91,83
519,2019-01-22,206.9783595272904,208.5953779610974,206.33154968639332,207.3826141357422,11046176,80,93,96,94,89,92
520,2019-01-23,206.6549673332441,209.2421821051917,204.957092989118,206.4932556152344,16766315,32,91,96,96,81,98
521,2019-01-24,207.38264109095712,209.32305852898872,206.0890212410206,207.78689575195312,12256888,32,90,99,98,74,98
522,2019-01-25,208.9996295099632,209.6464270045201,207.3826110998281,207.8677215576172,11985174,100,89,97,86,73,80
523,2019-01-28,207.86774903846447,208.8379454085633,205.3613652366538,206.4124298095703,10888498,64,100,99,95,100,97
524,2019-01-29,207.4634839409937,211.5868861591872,206.73581819473304,211.0209197998047,16500484,48,97,95,100,94,100
525,2019-01-30,210.85920010986752,212.8804732116636,209.16135044335397,211.66770935058597,13003880,80,92,93,97,97,92
526,2019-01-31,211.42518466723428,213.28474621163505,208.8379450044848,209.7273101806641,11641489,81,92,93,95,81,89
527,2019-02-01,210.61663029394748,212.23364856875708,209.8889770050313,211.263427734375,9729520,17,81,99,90,83,94
528,2019-02-04,212.23367708397737,212.3145329433296,210.13154810953964,211.9102783203125,17094458,67,91,95,91,85,89
529,2019-02-05,211.26346930718435,214.25496357375005,210.6166717394788,214.01242065429688,11382405,50,100,96,95,79,94
530,2019-02-06,213.93156095737436,216.51877585559285,212.96133994945168,215.79112243652344,12177349,50,90,94,100,87,94
531,2019-02-07,215.30599379656053,215.6294172211217,211.8294140462153,212.4762115478516,11494995,33,93,96,97,90,99
532,2019-02-08,212.6379392714244,214.0932460965597,210.21241144703552,211.18263244628903,10451771,17,87,94,89,72,89
533,2019-02-11,212.3953934723201,214.1740990484548,210.69751908357077,213.123046875,11051536,65,87,95,97,91,96
534,2019-02-12,215.22517280124572,215.54857156737103,212.7996450446896,213.608154296875,8121843,99,92,97,97,100,98
535,2019-02-13,214.17410341546923,216.68048711913363,213.7698487753216,215.71026611328125,10336041,98,87,90,93,65,98
536,2019-02-14,216.3570753718164,217.3272716457633,213.20389430243745,213.68898010253903,11859566,67,77,87,90,91,94
537,2019-02-15,213.36556786840688,217.32725791939345,212.15280409726356,215.3868408203125,11978517,69,80,83,84,67,80
538,2019-02-18,214.9825984169729,217.16558319827797,214.5783438036752,215.87196350097656,7657405,100,88,89,92,78,90
539,2019-02-19,215.14430692415937,217.7315216064453,215.14430692415937,217.7315216064453,20554212,66,87,92,94,91,96
540,2019-02-20,218.21663467884215,219.59111022949224,217.73152420956905,219.5911102294922,9577401,17,86,94,98,81,100
541,2019-02-21,220.2379148130447,221.7740774536292,218.0549546418175,218.78260803222656,13024186,84,88,90,98,85,93
542,2019-02-22,219.59112103073463,221.85493710037065,218.8634676279048,219.8336639404297,11486526,35,76,89,86,69,87
543,2019-02-25,220.2379092009295,222.6634368896484,220.07622215926105,222.66343688964844,8979781,99,94,100,92,63,94
544,2019-02-26,221.53151800041056,224.03790142348484,220.5612971031746,223.7953338623047,14601446,67,93,97,100,90,98
545,2019-02-27,224.76557456045856,224.8464304213084,221.4506816555734,223.5528106689453,10905460,48,86,94,94,84,91
546,2019-02-28,222.7442891019512,228.4847094727211,221.6123811338224,226.86769104003903,23374909,50,90,95,92,93,92
547,2019-03-01,228.32298897483665,230.74851653053335,227.19108105025995,229.7783203125,16852793,34,81,95,87,81,85
548,2019-03-04,231.07196044921875,232.28472446418752,230.10176404149195,231.07196044921875,16945077,50,93,99,95,95,92
549,2019-03-05,230.4251342634761,233.1740607550284,229.6166250204464,231.39535522460935,19496994,33,100,97,100,89,96
550,2019-03-06,224.44218027005013,225.25068954719455,219.1060141061477,223.31027221679688,31432977,81,91,95,94,92,97
551,2019-03-07,221.61239040784065,222.4208996580161,217.731531202752,218.78260803222656,23310553,17,88,95,98,77,93
552,2019-03-08,216.68047650646847,217.8932403675122,214.65920340472908,216.9230194091797,25611366,69,83,91,86,79,81
553,2019-03-11,218.8634786982461,220.88475196042515,217.81240179766547,218.70176696777344,17347303,50,90,95,98,80,92
554,2019-03-12,220.1570486604112,223.0676867597124,219.5102511600078,221.4506683349609,20016146,65,86,95,96,93,94
555,2019-03-13,221.69324903198088,222.74430120081723,220.7230280501746,222.09750366210935,12274939,98,90,90,96,86,91
556,2019-03-14,222.3400625106124,226.0592103091755,222.3400625106124,225.0889892578125,19438383,50,83,89,95,83,83
557,2019-03-15,226.14004144690983,227.99960280597176,225.1698205016423,227.9187469482422,25668392,50,80,86,83,69,85
558,2019-03-18,230.18261007599676,230.9911193847656,228.24216799595465,230.9911193847656,18661665,50,92,100,92,85,94
559,2019-03-19,230.82939948333436,231.4761970379577,229.13152506026657,230.1826019287109,13417420,32,86,95,97,71,98
560,2019-03-20,229.21237140653855,231.07193280418392,223.87620544433597,223.87620544433597,31036080,50,80,91,93,95,90
561,2019-03-21,222.90601665766883,224.44217934315023,221.85493979747477,223.1485595703125,14942833,68,86,92,90,71,90
562,2019-03-22,224.11878396848337,224.28047102145047,217.1655991735205,217.40814208984372,14952528,35,81,93,83,73,83
563,2019-03-25,216.68047743358647,218.29749592189685,214.74006018236287,217.0847320556641,13218839,100,82,98,94,84,100
564,2019-03-26,217.48901367187497,219.1060323608852,215.06348563835965,217.489013671875,12695378,100,92,97,97,100,93
565,2019-03-27,217.56983789592007,221.53152817302472,217.08472742502607,221.1272735595703,26417537,34,94,92,95,86,96
566,2019-03-28,220.642186325742,221.6932632356644,219.5102782236107,220.48049926757807,10730360,50,87,90,95,83,96
567,2019-03-29,221.4506725821202,224.1187678383768,220.88473092684896,222.58258056640625,13110103,53,77,88,85,62,89
568,2019-04-01,224.52304327670817,224.6038744679986,221.61240485162423,222.50177001953125,14943544,42,90,99,96,73,99
569,2019-04-02,222.90602218378552,224.5230407714844,221.5315465147433,224.5230407714844,21043605,57,100,99,100,66,98
570,2019-04-03,225.9783383157144,228.80812072753903,225.49322782465265,228.80812072753903,15416576,42,95,92,98,78,95
571,2019-04-04,228.8081343815913,231.0719505766457,228.16133680407452,230.9911193847656,17641979,71,97,94,96,73,100
572,2019-04-05,231.23363813249892,232.52725782603085,230.5059847654321,231.47618103027344,15685179,44,79,84,88,72,82
573,2019-04-08,231.23368387607783,232.2847362060152,229.29326628879045,230.0209197998047,12123017,70,95,95,98,89,92
574,2019-04-09,229.7783306601129,233.82087676832225,229.37407604929203,229.9400177001953,11904250,42,91,95,100,70,99
575,2019-04-10,229.45492274030855,229.8591773784513,227.67621713672764,228.56558227539065,14002782,56,89,94,98,72,99
576,2019-04-11,228.8081343815913,231.39537403915008,227.59537041843797,230.9911193847656,10171678,100,88,95,95,59,93
577,2019-04-12,231.63790493896536,233.41663519542917,230.18259812821844,231.9613037109375,17789418,15,84,84,85,62,78
578,2019-04-15,232.04218696925952,233.9017486329636,231.880475227308,232.44644165039065,8680064,43,86,91,94,66,85
579,2019-04-16,232.2038537557368,235.43789057866493,231.63788744222725,233.9825592041016,14796788,71,90,93,95,76,93
580,2019-04-17,235.357032616357,236.32722885030427,234.2251246732139,234.6293792724609,13678485,29,89,88,89,74,95
581,2019-04-18,234.79108975965707,235.76131076425597,231.7187643680024,235.4379119873047,10374314,75,88,86,90,51,82
582,2019-04-23,234.0634506068279,235.43792633481223,232.6889748788436,235.27621459960935,16845439,99,89,95,92,100,92
583,2019-04-24,235.4379217461176,236.24643105888072,232.3655715533701,234.06344604492188,20569942,28,92,89,94,72,93
584,2019-04-25,235.51324634774963,235.51324634774963,230.20282899096557,231.9729766845703,17860290,28,91,95,95,78,93
585,2019-04-26,232.7316364535066,233.6588592529297,231.1300838312488,233.6588592529297,16090014,44,83,88,85,75,85
586,2019-04-29,234.83893725449596,236.01902724591903,233.57454960853565,235.5975646972656,13622723,28,94,96,96,71,89
587,2019-04-30,236.01902488992505,236.6933546714262,233.9960098213893,234.50177001953125,21123901,14,83,100,96,77,97
588,2019-05-01,235.85041616893105,236.5247716361116,234.16456608702575,235.17608642578125,15861585,71,63,100,92,66,89
589,2019-05-02,232.81590513098683,235.51324981058872,232.47871453750977,233.9116973876953,9925392,100,90,95,97,64,93
590,2019-05-03,234.9232546876359,235.0075266252356,231.97301659867617,233.15310668945312,12635453,51,84,90,86,72,88
591,2019-05-07,233.40593167976817,233.91169183394487,228.76984409387015,229.27560424804688,16457884,49,87,97,97,77,92
592,2019-05-08,228.43268587603595,229.6970734362354,226.07250605327596,228.93844604492188,38756496,17,74,97,94,60,90
593,2019-05-09,228.43268488932188,228.6855521106572,225.81961213139067,228.09552001953125,13326164,83,100,92,94,94,100
594,2019-05-10,229.2756185496425,230.79287338278485,227.8426356440946,228.4326934814453,9601279,35,82,85,82,68,81
595,2019-05-13,228.7698322115639,228.7698322115639,225.39813232421875,225.39813232421875,12198144,50,92,93,94,73,90
596,2019-05-14,226.15676947926025,228.6012725830078,225.56673740775852,228.6012725830078,10643664,83,83,97,98,78,93
597,2019-05-15,229.0227603446196,230.70861054745365,227.6740750375458,230.20285034179688,76732513,0,99,97,97,62,95
598,2019-05-16,230.37141180552945,235.93472242354449,229.78137968975963,235.5132598876953,17111927,67,89,98,100,82,89
599,2019-05-17,235.34468744035695,235.34468744035695,232.73161460512335,233.9960021972656,13145188,35,87,84,85,63,81
600,2019-05-20,233.99598948031263,234.248856695386,228.26408393969348,229.27560424804688,20483787,17,85,92,89,64,84
601,2019-05-21,231.29864175224228,232.1415668502636,228.17983432398293,229.35992431640625,22151752,81,92,97,95,72,95
602,2019-05-22,229.8656842475394,230.7086093445615,222.7008209228516,222.7008209228516,26813288,49,89,92,94,89,91
603,2019-05-23,221.77359393997952,222.19505648044924,216.6317458014424,217.8961334228516,20034797,48,86,87,87,67,81
604,2019-05-24,218.82333165601716,222.5321964520793,218.7390340125552,221.942138671875,16829027,52,85,91,87,76,75
605,2019-05-28,222.1107607382044,222.95368582639492,219.32911823678856,219.5819854736328,29310360,16,92,97,90,100,83
606,2019-05-29,217.8118324349807,218.65475750301397,215.53593732369413,215.95741271972656,11010378,32,94,98,92,87,81
607,2019-05-30,216.5474495483276,220.76207498026864,216.294582312024,219.1605224609375,13646803,34,59,96,92,63,90
608,2019-05-31,216.7160334438532,219.0762132718501,215.53593066783932,216.2945709228516,23629826,17,78,97,88,75,74
609,2019-06-03,214.69300890810183,216.12597892901184,212.4171138323017,215.11447143554688,12828474,78,95,94,92,84,86
610,2019-06-04,214.1029663576966,220.42490434069947,213.5972061742501,220.34060668945312,16292635,39,98,96,96,81,97
611,2019-06-05,221.60500872112016,222.27936425098605,219.4976959228516,219.4976959228516,17771033,97,100,91,91,91,92
612,2019-06-06,220.7620791642432,223.4594497814201,220.59350957819004,222.9536895751953,22324678,39,90,92,97,91,93
613,2019-06-07,222.9536796004684,227.5897674560547,222.9536796004684,227.5897674560547,19129738,41,92,92,86,79,94
614,2019-06-10,228.4326853332336,228.68555255506027,225.73531492160524,227.5054626464844,14900401,0,69,91,90,87,96
615,2019-06-11,228.09551437098796,230.37139647873803,227.58975421681123,229.27560424804688,16655635,19,94,96,98,84,92
616,2019-06-12,229.3598947259428,230.37138927865269,228.2640768054706,229.19129943847656,30473733,59,94,91,97,94,90
617,2019-06-13,230.11854218426484,230.7928719450091,227.5054693443259,228.1798248291016,11152725,19,91,93,95,81,91
618,2019-06-14,227.5054500064856,227.5054500064856,223.03795784221867,224.80810546875,12975088,40,81,92,89,64,84
619,2019-06-17,225.8196253777701,227.50547554964456,225.56675814160187,226.40968322753903,14260025,59,95,94,95,84,98
620,2019-06-18,226.2410865047001,226.4939794633177,224.2180714559192,225.14529418945312,19401327,39,96,95,99,75,100
621,2019-06-19,224.8924026384328,227.5897732030447,224.8924026384328,226.40968322753903,15612591,98,93,94,100,100,99
622,2019-06-20,226.40966545469536,226.8311279645797,224.30235290527344,224.30235290527344,17419191,100,97,92,94,92,88
623,2019-06-21,224.4709239102952,225.98820439,223.45942931452228,224.5552215576172,50864074,41,94,93,88,66,96
624,2019-06-24,223.79660276156756,226.4939732351236,223.79660276156756,225.90391540527344,9344527,60,90,98,94,72,87
625,2019-06-25,224.30234769502775,225.65103284013568,223.9651828397582,224.8923797607422,21595271,59,94,100,99,87,96
626,2019-06-26,225.060983707547,227.33689158521304,224.89238841141227,226.24107360839844,13987052,19,95,95,94,70,90
627,2019-06-27,225.8196115866352,228.09551946928548,224.63952168319935,226.66253662109372,11658439,58,82,96,97,75,97
628,2019-06-28,226.74684191192455,228.1798248084155,226.49397468267628,227.16830444335935,14913805,0,83,92,86,67,75
629,2019-07-01,229.02275369224557,231.2986359655449,228.26410054378056,229.5284881591797,10563517,97,91,91,92,85,86
630,2019-07-02,229.9499525841886,232.22586060019168,229.1913251535316,231.2143402099609,9122522,95,98,90,92,79,84
631,2019-07-03,232.3101449115648,234.5017551485101,231.13005500675743,232.90017700195312,12730287,78,98,88,87,83,90
632,2019-07-04,233.91168265033969,236.69332480305644,233.91168265033969,234.3331451416016,8866692,60,95,69,83,92,81
633,2019-07-05,234.75462186970745,235.3446796828701,231.55151703147445,232.4787139892578,10498117,82,88,81,78,75,86
634,2019-07-08,232.22586911494508,233.99601700073677,231.4672416564724,233.57455444335935,12227229,77,100,100,97,73,96
635,2019-07-09,233.2373688944062,233.2373688944062,228.43268587603595,228.93844604492188,16097681,39,100,98,95,80,100
636,2019-07-10,229.6127969451823,229.94996184749755,226.7468566894531,226.74685668945312,12048773,77,92,93,97,68,99
637,2019-07-11,227.58976404930817,227.58976404930817,224.1337661911606,224.6395263671875,16469413,77,90,96,94,68,100
638,2019-07-12,225.22957856739,229.61277329406616,225.06098327158185,226.8311309814453,11534100,41,84,88,85,87,89
639,2019-07-15,227.08399263753105,229.78136296019227,226.40966291888063,229.02273559570312,9905741,97,89,96,94,79,95
640,2019-07-16,229.2756266617976,230.5400143088296,228.0955366693743,229.35992431640625,8660196,78,98,100,100,100,91
641,2019-07-17,229.5284695130861,230.2028249542692,227.8426194961732,228.6012725830078,9094861,98,92,96,100,93,98
642,2019-07-18,227.42116647002567,229.3599095046932,226.74683672476883,228.7698516845703,10727877,20,83,99,92,69,97
643,2019-07-19,229.10701313067224,229.69707094197025,225.73531300675344,226.8311309814453,7819700,83,85,91,86,71,85
644,2019-07-22,226.74684048988647,228.60128590618208,225.39815525294708,226.9154357910156,9476320,39,86,95,89,77,94
645,2019-07-23,227.92693998551573,229.78138547959136,226.7468500002096,227.08401489257807,9150843,39,94,96,94,71,89
646,2019-07-24,227.8426351493748,228.93845317007077,224.97669506853345,226.9997100830078,10196051,100,89,89,92,81,89
647,2019-07-25,228.6012848956957,231.2143319834282,223.9651970994809,225.0609893798828,29155930,41,83,96,96,74,93
648,2019-07-26,225.06099226209847,227.5897674560547,224.38666249998948,227.5897674560547,16916624,0,81,86,80,80,82
649,2019-07-29,226.91543060423265,229.69707294106257,225.50266683762172,228.51698303222656,13464522,60,90,97,94,72,89
650,2019-07-30,229.10701639393488,229.10701639393488,223.3751363912436,223.54373168945312,19241099,40,92,98,91,76,91
651,2019-07-31,223.54373060403896,225.745450394043,220.4248976705225,220.67776489257807,26198223,80,95,97,92,74,91
652,2019-08-01,220.5091918883935,221.0688953402637,217.3903590034019,218.73904418945312,22578439,11,86,94,91,100,86
653,2019-08-02,215.78882998511904,216.04169723064464,211.06844418438797,212.4171295166016,18860355,16,84,87,80,63,75
654,2019-08-05,210.3940986621152,211.65848624334905,205.21010186184716,205.7580108642578,20254808,26,99,93,87,100,82
655,2019-08-06,204.57790573067345,209.88833608350248,203.56639824966203,206.7695159912109,27059925,11,89,93,92,79,83
656,2019-08-07,208.28678441496103,208.28678441496103,199.87945081303687,200.36328125,27905568,100,87,91,92,100,82
657,2019-08-08,201.4590897752637,204.1564474006884,199.79010175422215,203.3135223388672,18548932,11,85,90,89,83,79
658,2019-08-09,203.39780497339265,203.73496982842263,200.3632698300639,200.61614990234372,24475505,12,88,91,84,75,77
659,2019-08-12,202.0491327499247,202.80777301527797,198.50885009765625,198.50885009765625,14622270,11,89,92,89,92,83
660,2019-08-13,198.846022613134,199.6889476990091,195.47432226963352,199.01461791992188,20211472,33,89,96,93,82,96
661,2019-08-14,199.0989047653257,200.1062064271061,192.94554900255235,193.4513092041016,20411613,14,83,89,96,88,88
662,2019-08-15,194.68313062513195,194.68313062513195,190.72054837235703,191.23741149902344,24366504,19,64,86,90,62,83
663,2019-08-16,193.8217040174788,195.1999969482422,192.874125984532,195.1999969482422,20332670,11,74,92,87,79,85
664,2019-08-19,196.57828775407805,198.5595790239734,195.11385964828625,195.71685791015625,15017941,18,95,100,98,84,100
665,2019-08-20,195.63071909523777,196.47491664581528,192.44341821778755,192.9602813720703,14123185,7,93,96,98,99,100
666,2019-08-21,192.01270614134447,193.95954599278497,189.77299644323423,190.46214294433597,21203262,7,93,91,99,71,89
667,2019-08-22,189.51456705729169,190.46214515032867,188.17934816051277,189.94528198242188,20402765,11,88,93,94,92,97
668,2019-08-23,191.58198689316143,193.7355614452176,190.80670531217163,190.9789886474609,17895621,0,85,89,91,93,78
669,2019-08-27,190.4621437010165,191.065141962735,188.30856909175293,189.25613403320312,23983206,7,100,91,97,95,87
670,2019-08-28,188.3085690719155,189.0838506734182,185.12126813504025,186.67184448242188,22237436,14,97,93,100,100,89
671,2019-08-29,186.41340711973783,188.7909618267866,185.8095544923505,188.30856323242188,13342737,7,95,98,96,87,87
672,2019-08-30,188.8254183462336,193.16960839950733,188.3947034261261,189.1699981689453,16178725,14,86,97,88,79,77
673,2019-09-02,188.91156879098463,192.87413821555677,188.48085386585444,192.52957153320312,13209799,40,98,72,81,87,72
674,2019-09-03,192.8741315794962,192.8741315794962,189.08384562651017,189.6868438720703,16710061,50,100,98,91,75,89
675,2019-09-04,191.7542884958616,194.1662815431041,191.6250661326603,193.132568359375,15689966,63,95,98,94,91,91
676,2019-09-05,195.45842138890595,200.19628541075085,194.51085647116253,200.0240020751953,22431629,38,94,92,94,82,88
677,2019-09-06,200.1101495458307,200.5408644552516,198.7404792885224,199.9378662109375,17290458,39,90,99,93,98,82
678,2019-09-09,200.62699400835623,203.6419982910156,199.93786068782023,203.6419982910156,37948774,25,96,100,97,72,86
679,2019-09-10,202.8667283446505,210.10273377944807,202.8667283446505,209.93045043945312,22953148,25,96,96,99,86,88
680,2019-09-11,211.39486486683555,215.35744715218596,210.61958331483785,213.2038726806641,24186056,63,84,94,96,89,88
681,2019-09-12,213.979178321718,214.66832485906187,209.67202889378987,212.94546508789065,21720003,38,86,94,97,70,88
682,2019-09-13,213.46230334040487,220.74051486561356,213.37615510415932,220.26759338378903,18524076,39,81,95,88,73,90
683,2019-09-16,218.02790180050616,218.71703516977072,215.48581882546125,217.76947021484372,18874102,50,97,100,100,100,91
684,2019-09-17,216.7357518511079,217.25260186573823,210.96416143824808,211.7394561767578,19896442,25,92,96,99,90,97
685,2019-09-18,211.3948573250122,213.11771684076413,209.67199780926023,210.27500915527344,79277315,12,94,90,98,75,94
686,2019-09-19,211.30874346579293,213.3761698346572,209.413600436938,212.5147399902344,13962291,100,83,90,93,63,87
687,2019-09-20,212.51474283575453,217.9417535571599,212.51474283575453,217.76947021484372,32195274,52,81,91,90,86,82
688,2019-09-23,216.39116334838576,217.25259314925063,212.6870125757916,215.8743133544922,30289835,36,99,96,99,91,89
689,2019-09-24,217.0803185275281,217.51103344524145,210.9211004619777,211.7394561767578,17867696,49,95,93,99,83,100
690,2019-09-25,209.7581606174196,210.9641571044922,205.53715976828963,210.9641571044922,22589405,61,87,90,95,71,96
691,2019-09-26,211.39486261636156,214.66829840710145,210.61958107261736,212.4285888671875,16099717,38,92,91,97,91,91
692,2019-09-27,213.37617270865823,215.87432717775823,212.7731744383156,215.1851806640625,12473050,26,82,89,90,80,81
693,2019-09-30,215.35744942823155,216.305027463466,213.97915649414065,213.97915649414065,22575036,62,96,92,94,70,90
694,2019-10-01,215.01287809731792,216.13272629452376,210.79186429356983,211.13644409179688,26609718,45,94,100,100,86,94
695,2019-10-02,209.67202325243687,210.10273818364104,203.5989532379594,204.2450256347656,22034499,55,95,94,96,84,92
696,2019-10-03,202.69443480219732,203.6437216098697,199.6794304987268,203.03900146484372,16830432,23,89,95,94,100,91
697,2019-10-04,203.46972657158796,205.19258625999151,200.8397866201454,204.76187133789065,11664998,23,91,93,91,62,84
698,2019-10-07,205.36486309447284,206.31244115082825,202.43600697471663,205.7955780029297,23569124,34,99,92,95,89,95
699,2019-10-08,206.22628894757537,206.69750166902585,199.8517136826881,200.4547119140625,24882278,34,92,89,98,85,98
700,2019-10-09,201.48842941654047,204.42590825412927,200.97157941173987,201.23001098632807,16281793,23,91,94,96,89,98
701,2019-10-10,202.2637215591948,207.69073197878973,181.50325792742103,207.6045837402344,16732310,23,94,95,99,69,95
702,2019-10-11,211.73945439366423,226.6421930499229,208.89673333181997,224.660888671875,39687815,58,83,94,92,86,89
703,2019-10-14,223.97174867011665,226.55690560664164,209.13964833139437,223.62718200683597,19283238,68,92,92,92,84,93
704,2019-10-15,226.21148327495115,232.75835537554528,224.3163270944164,230.6909027099609,31346644,11,100,93,98,70,100
705,2019-10-16,229.74333704992355,235.51490090839627,225.1777433590409,230.60476684570312,29226717,22,99,91,99,71,97
706,2019-10-17,229.1403057306463,238.7021808891862,228.1798200043629,236.89317321777344,33468333,45,95,82,98,53,95
707,2019-10-18,235.42876974984216,238.83142820551203,233.6197880784764,237.2377777099609,23241042,47,86,82,89,71,86
708,2019-10-21,239.0467496721084,241.63103885775283,235.0841676630372,236.37631225585935,19510935,66,88,86,98,71,93
709,2019-10-22,236.3763515037901,238.2715077367673,231.38006876412769,232.75836181640625,21383627,33,90,86,99,73,98
710,2019-10-23,230.5186325211283,234.05050015473776,227.76204649276173,233.2751922607422,19645297,34,89,84,99,82,99
711,2019-10-24,233.4475001997575,236.46250481488352,233.36135195300312,234.9119415283203,14363385,77,90,76,95,76,85
712,2019-10-25,235.25650182155928,236.37635013261584,231.02514296427185,232.844482421875,11597876,82,84,78,88,83,75
713,2019-10-28,233.7920583008209,236.2643577881101,231.025140758642,234.6534881591797,8174389,44,93,82,87,76,84
714,2019-10-29,233.53362225680272,234.99803713238424,230.60476621688863,231.2938995361328,56922260,56,99,82,95,78,93
715,2019-10-30,231.29390960229213,232.15533943321316,224.31632271408148,226.55604553222656,17450878,100,87,83,91,72,89
716,2019-10-31,227.4174760517454,227.58977253395216,224.1871141760104,227.1590576171875,13152201,34,86,79,91,66,90
717,2019-11-01,227.7620392295113,229.312628679302,226.9006094092115,229.0541839599609,11817317,15,64,92,83,73,77
718,2019-11-04,230.77703197824496,233.01675465597864,230.26016885434484,231.0354766845703,10354117,29,100,96,96,79,91
719,2019-11-05,232.15532725139596,233.4474719299751,230.6908861001725,233.1029052734375,12489024,14,99,93,95,78,92
720,2019-11-06,233.44748148040895,235.42875955311837,231.89691831818007,234.22276306152344,16765612,84,85,95,97,82,88
721,2019-11-07,234.65346281281452,237.58231875712,232.640296614154,235.514892578125,16201628,57,92,91,96,97,100
722,2019-11-08,233.6197881268584,234.99805486937427,230.60478362228704,232.06919860839844,10845136,43,82,90,87,80,87
723,2019-11-11,231.03547629452424,234.7826747867854,227.93432384510936,234.30889892578125,16179735,56,60,89,91,68,92
724,2019-11-12,234.05050300761167,237.42729333033057,232.9306284186081,237.2377777099609,12473326,97,90,93,96,72,91
725,2019-11-13,235.68719400290303,236.031760658523,231.29389684968405,233.7920379638672,11710470,71,90,90,98,73,92
726,2019-11-14,234.22277391150837,235.6872151904805,232.1553475031824,233.96435546875,9412747,71,84,91,94,75,90
727,2019-11-15,236.37634632238053,238.8744876374521,233.4474900809604,238.35765075683597,13509388,0,73,100,88,84,87
728,2019-11-18,238.52991090969428,244.9044862934719,237.58233285387897,241.8033599853516,20453731,42,83,95,95,96,95
729,2019-11-19,243.87077076361928,245.76590046586523,239.9943368364684,240.51119995117188,18008654,14,93,92,100,78,96
730,2019-11-20,238.6160605383085,239.6273888229373,234.6888101844635,238.0991973876953,32647234,29,95,90,97,81,92
731,2019-11-21,236.37634565370777,238.2715018397818,234.73963419596356,235.17034912109372,13140209,43,86,85,98,98,92
732,2019-11-22,237.1516344852217,240.08051709632795,235.1703562847709,239.391357421875,12735893,30,76,86,86,81,89
733,2019-11-25,240.68350723938272,242.4063670281954,239.81261339349973,241.54493713378903,9504465,28,86,87,91,100,87
